tds_mgl,oil_grease_mgl,tss_mgl,barium_mgl,sulfate_mgl,h2s_mgl,bacteria_cfu,routing
12110.0,11.9,28.5,25.5,29.7,6.67,17.0,direct_reuse
15099.0,2.4,22.7,20.6,238.8,6.14,104.0,direct_reuse
56795.0,3.6,25.7,5.0,232.3,1.61,3.0,direct_reuse
29720.0,4.8,12.1,27.6,73.9,7.1,5.0,direct_reuse
122813.0,6.1,38.9,10.6,561.1,0.44,11.0,direct_reuse
39316.0,19.6,34.3,6.2,480.7,16.74,6.0,direct_reuse
12655.0,16.4,68.6,91.8,106.1,0.43,3.0,direct_reuse
20179.0,35.1,24.3,271.4,167.7,0.12,6.0,direct_reuse
7153.0,26.5,17.6,206.7,47.1,9.73,8.0,direct_reuse
41611.0,35.3,46.1,43.8,66.7,0.65,107.0,direct_reuse
42965.0,23.3,13.0,14.6,27.5,1.92,3.0,direct_reuse
36420.0,16.3,58.4,18.5,53.2,0.43,41.0,disposal
104320.0,36.2,58.3,32.7,80.3,35.61,82.0,treat_then_reuse
113433.0,30.8,67.1,12.1,14.5,17.61,6.0,direct_reuse
43509.0,18.9,33.2,97.8,169.8,12.31,18.0,direct_reuse
11001.0,42.3,16.6,1.7,277.1,1.85,29.0,treat_then_reuse
75516.0,1.6,26.8,14.1,89.2,5.9,23.0,direct_reuse
72312.0,10.4,33.3,52.5,4.6,1.54,14.0,direct_reuse
60875.0,10.2,15.7,7.3,68.1,7.09,4.0,direct_reuse
97444.0,38.0,71.3,15.1,19.4,0.97,33.0,direct_reuse
21690.0,55.4,39.0,41.0,46.0,12.94,7.0,treat_then_reuse
200011.0,3.7,12.0,124.2,444.6,0.91,13.0,disposal
25044.0,47.9,110.6,4.3,6.2,1.05,16.0,treat_then_reuse
82823.0,4.7,26.5,3.9,36.7,0.9,44.0,direct_reuse
15046.0,4.8,10.2,6.5,224.2,2.12,220.0,direct_reuse
25561.0,10.9,12.6,3.2,41.6,1.0,4.0,direct_reuse
141699.0,10.1,80.7,3.5,38.2,3.11,13.0,direct_reuse
40838.0,3.3,105.6,6.3,841.9,0.88,1.0,treat_then_reuse
88251.0,24.2,55.0,88.3,136.5,4.61,112.0,direct_reuse
57865.0,24.8,70.5,13.8,251.6,11.87,13.0,direct_reuse
45548.0,34.8,64.9,20.9,155.1,1.82,8.0,direct_reuse
127350.0,9.1,38.3,6.4,107.5,29.48,13.0,treat_then_reuse
41537.0,13.0,31.9,43.0,361.6,7.14,14.0,direct_reuse
14094.0,13.1,37.8,190.7,732.1,26.57,4.0,disposal
27938.0,61.5,44.2,6.9,14.1,1.52,72.0,treat_then_reuse
72102.0,1.1,13.6,159.1,86.6,0.19,32.0,direct_reuse
64657.0,5.7,44.1,31.1,85.8,0.66,39.0,direct_reuse
16368.0,13.5,78.8,20.5,56.1,0.75,4.0,direct_reuse
29524.0,5.1,20.8,32.5,264.9,0.48,4.0,direct_reuse
32624.0,10.7,19.1,32.1,119.4,0.09,10.0,direct_reuse
37956.0,12.0,35.9,186.5,748.5,6.25,40.0,disposal
18711.0,7.4,14.6,37.5,302.0,0.15,26.0,direct_reuse
31576.0,14.3,8.6,38.4,403.9,5.52,4.0,direct_reuse
29436.0,23.7,61.4,12.1,24.1,28.25,33.0,treat_then_reuse
84126.0,10.9,17.1,55.0,37.1,0.6,3.0,direct_reuse
86369.0,9.0,24.9,6.4,40.6,2.73,5.0,direct_reuse
44264.0,11.6,15.1,22.9,385.8,0.98,15.0,direct_reuse
37256.0,13.4,68.1,639.0,31.1,4.83,2.0,direct_reuse
54065.0,2.8,48.5,1.0,32.1,0.35,3.0,direct_reuse
27678.0,20.4,20.2,26.6,26.2,1.39,125.0,direct_reuse
21965.0,9.0,9.5,27.8,1860.0,7.08,95.0,direct_reuse
25383.0,41.9,18.6,15.3,77.0,1.55,378.0,treat_then_reuse
31434.0,22.9,38.7,15.7,161.2,0.2,24.0,direct_reuse
21711.0,38.6,28.5,22.4,25.7,8.28,32.0,direct_reuse
54910.0,5.4,26.8,14.8,258.6,0.31,10.0,direct_reuse
81699.0,9.6,29.1,26.2,12.8,1.83,7.0,direct_reuse
16140.0,4.4,45.0,11.2,30.7,3.52,45.0,direct_reuse
49891.0,7.1,23.7,227.4,40.3,1.93,94.0,direct_reuse
42026.0,41.5,35.2,14.8,114.5,44.64,40.0,treat_then_reuse
62259.0,51.4,11.1,39.8,37.6,4.28,3.0,treat_then_reuse
48579.0,4.8,189.3,9.0,481.3,1.27,22.0,treat_then_reuse
17721.0,8.9,19.5,61.5,156.6,3.61,4.0,direct_reuse
20258.0,12.6,28.9,48.4,42.2,2.17,7.0,direct_reuse
50041.0,22.8,38.6,33.2,269.7,1.75,142.0,direct_reuse
100725.0,2.8,17.7,5.9,58.4,2.26,2.0,direct_reuse
10405.0,3.2,24.7,8.1,47.0,0.94,315.0,direct_reuse
62443.0,20.9,24.4,151.9,241.1,2.17,28.0,direct_reuse
112728.0,2.3,11.8,8.0,6.1,0.85,6.0,direct_reuse
44041.0,9.0,34.8,43.3,202.0,0.14,13.0,direct_reuse
72052.0,15.6,6.6,6.5,41.1,7.26,4.0,direct_reuse
29967.0,19.6,99.7,67.4,41.0,0.79,5.0,direct_reuse
45091.0,11.9,46.3,8.8,775.8,1.98,14.0,direct_reuse
15762.0,9.7,40.9,6.3,50.2,0.61,7.0,direct_reuse
9499.0,28.8,6.1,8.5,257.6,0.64,3.0,direct_reuse
94839.0,17.4,13.0,10.3,122.4,0.43,9.0,direct_reuse
24600.0,7.5,74.6,32.6,137.2,5.66,2.0,direct_reuse
35637.0,13.9,679.3,21.8,68.3,7.74,2.0,treat_then_reuse
18573.0,19.0,63.8,5.4,64.5,1.71,2.0,direct_reuse
18270.0,63.2,56.2,19.4,483.4,0.82,149.0,treat_then_reuse
43404.0,27.3,37.3,5.1,250.5,0.18,22.0,direct_reuse
29416.0,40.2,12.5,43.5,52.0,4.64,30.0,treat_then_reuse
63868.0,7.8,54.4,54.2,28.5,0.68,12.0,direct_reuse
67291.0,8.4,10.2,19.5,47.3,0.39,26.0,direct_reuse
61365.0,10.9,9.3,27.8,265.0,1.71,71.0,direct_reuse
57932.0,11.8,8.9,164.4,329.2,1.07,22.0,direct_reuse
147922.0,5.4,53.5,16.6,165.7,0.23,143.0,direct_reuse
23218.0,42.1,23.4,6.5,15.2,0.27,12.0,treat_then_reuse
47172.0,29.8,26.6,40.2,206.3,2.55,30.0,direct_reuse
108324.0,10.2,24.2,5.2,377.6,0.7,35.0,direct_reuse
118798.0,24.0,10.0,15.6,109.0,3.2,3.0,direct_reuse
18120.0,16.5,14.3,9.8,794.6,1.99,13.0,direct_reuse
39393.0,25.7,14.9,8.7,21.1,6.44,1.0,direct_reuse
126840.0,4.0,8.0,14.9,191.2,0.56,10.0,direct_reuse
69958.0,11.8,16.4,59.1,29.3,2.23,8.0,direct_reuse
56201.0,12.8,10.3,75.7,288.4,3.78,7.0,direct_reuse
42092.0,23.6,38.9,61.0,176.6,0.73,7.0,direct_reuse
37472.0,7.6,41.6,30.1,652.9,7.14,26.0,direct_reuse
59979.0,1.4,8.7,14.7,156.0,0.19,3.0,direct_reuse
41083.0,5.1,19.4,1.2,57.7,0.56,198.0,direct_reuse
47581.0,12.7,108.3,31.2,52.4,0.18,29.0,treat_then_reuse
51793.0,14.3,11.2,1.3,68.4,0.63,4.0,direct_reuse
30496.0,61.3,34.5,2.0,51.3,1.35,32.0,treat_then_reuse
71146.0,22.7,26.7,16.5,396.2,4.86,54.0,direct_reuse
300000.0,14.5,58.8,27.6,366.2,1.35,21.0,disposal
14131.0,13.1,31.1,11.7,17.4,0.76,3.0,direct_reuse
61501.0,36.4,17.4,126.8,93.9,0.22,349.0,direct_reuse
28792.0,7.9,25.9,35.0,96.4,0.34,32.0,direct_reuse
73437.0,11.9,26.2,14.9,38.1,2.47,2.0,direct_reuse
50645.0,5.1,22.8,106.0,145.8,5.19,17.0,direct_reuse
83558.0,48.3,8.5,131.4,449.0,0.96,9.0,treat_then_reuse
111620.0,19.2,66.3,37.2,240.1,7.96,12.0,direct_reuse
56089.0,7.1,57.6,7.9,396.1,0.48,2.0,direct_reuse
108276.0,12.1,10.6,10.4,40.8,0.99,13.0,direct_reuse
9499.0,21.3,19.3,3.5,93.7,1.11,4.0,direct_reuse
149241.0,10.7,20.5,19.1,38.8,12.04,7.0,direct_reuse
63738.0,8.3,9.7,5.7,117.1,1.96,22.0,direct_reuse
104244.0,7.5,5.5,13.5,129.3,0.16,6.0,direct_reuse
20870.0,18.3,14.3,27.5,258.7,5.68,8.0,direct_reuse
27404.0,9.8,18.4,1.9,381.8,18.17,42.0,direct_reuse
54293.0,8.9,7.7,4.4,192.1,1.19,3.0,direct_reuse
48440.0,4.0,28.3,10.9,34.9,0.51,5.0,direct_reuse
59763.0,14.4,62.2,18.9,20.3,5.07,2.0,direct_reuse
104732.0,11.4,48.1,11.1,159.5,21.19,4.0,treat_then_reuse
14248.0,10.1,22.2,14.5,469.0,4.97,15.0,direct_reuse
96923.0,16.1,5.6,8.6,87.6,0.2,32.0,direct_reuse
49306.0,26.4,43.5,3.5,16.8,4.4,4.0,direct_reuse
42504.0,25.3,27.6,10.6,891.8,2.79,30.0,direct_reuse
17505.0,22.1,34.4,15.6,154.2,0.48,14.0,direct_reuse
69712.0,10.8,115.5,13.8,108.7,8.81,2.0,treat_then_reuse
9046.0,8.1,12.7,23.0,24.9,2.91,16.0,direct_reuse
77178.0,5.3,2.5,33.2,91.6,9.11,73.0,direct_reuse
17249.0,7.9,10.6,45.5,191.6,0.41,1.0,direct_reuse
50890.0,13.7,36.2,9.4,156.5,2.77,247.0,direct_reuse
45097.0,6.6,25.1,3.0,42.6,0.51,5.0,direct_reuse
111155.0,14.7,9.3,92.4,84.5,2.27,1.0,direct_reuse
43258.0,5.6,7.9,31.9,45.7,11.25,15.0,direct_reuse
30155.0,3.0,18.5,6.4,561.5,0.26,42.0,direct_reuse
34385.0,28.1,9.1,28.0,240.9,0.28,8.0,treat_then_reuse
119494.0,8.8,37.2,72.4,50.6,5.71,19.0,direct_reuse
71354.0,6.3,17.7,160.0,24.9,1.62,293.0,direct_reuse
37424.0,5.0,14.9,27.1,122.2,7.56,17.0,direct_reuse
41543.0,19.7,13.4,71.6,52.3,0.58,1068.0,direct_reuse
16366.0,46.4,30.3,4.7,56.8,1.76,81.0,treat_then_reuse
64340.0,9.4,25.4,19.2,25.8,4.03,13.0,direct_reuse
14302.0,11.1,28.8,13.4,29.6,2.17,19.0,direct_reuse
82972.0,35.3,28.3,30.3,107.7,0.16,8.0,direct_reuse
53639.0,2.6,23.2,138.9,67.1,64.68,18.0,treat_then_reuse
260632.0,79.1,10.7,27.1,1402.7,2.17,28.0,disposal
22695.0,121.5,13.7,6.5,173.1,0.29,7.0,treat_then_reuse
45622.0,1.2,17.9,4.4,25.4,2.48,2.0,direct_reuse
172612.0,12.3,128.0,144.7,16.6,2.88,88.0,treat_then_reuse
112868.0,7.0,8.3,37.2,139.5,6.0,52.0,direct_reuse
30111.0,10.6,17.5,34.4,58.2,5.5,1.0,direct_reuse
57341.0,9.2,26.5,13.3,389.4,1.25,16.0,direct_reuse
49089.0,28.0,19.2,27.7,122.7,0.18,57.0,direct_reuse
59717.0,12.2,57.9,6.1,10.2,3.0,49.0,treat_then_reuse
30059.0,5.9,19.2,32.0,29.3,0.19,4.0,direct_reuse
46050.0,11.5,20.3,4.9,42.8,8.0,53.0,direct_reuse
16016.0,21.4,47.1,13.1,146.4,0.64,12.0,direct_reuse
53884.0,4.6,104.4,9.3,28.3,3.76,22.0,treat_then_reuse
67172.0,3.1,75.6,0.5,106.5,0.7,3.0,direct_reuse
41806.0,80.9,22.0,13.2,20.7,0.87,0.0,treat_then_reuse
15827.0,7.6,23.6,6.8,90.6,0.58,4.0,direct_reuse
97926.0,11.9,25.5,15.6,135.2,4.18,27.0,direct_reuse
63270.0,9.4,27.6,20.1,449.3,0.74,9.0,direct_reuse
29489.0,22.0,12.5,167.6,117.9,4.48,32.0,direct_reuse
40279.0,66.4,51.9,29.0,36.7,0.76,64.0,treat_then_reuse
17146.0,22.7,28.9,30.0,465.1,1.22,7.0,direct_reuse
23914.0,3.4,23.7,36.4,73.6,1.73,6.0,direct_reuse
33642.0,3.9,8.9,57.2,210.8,2.01,0.0,direct_reuse
115832.0,9.4,25.8,34.6,45.9,0.5,1.0,direct_reuse
31331.0,10.6,5.4,28.2,99.5,4.12,2.0,direct_reuse
76738.0,2.9,15.4,47.2,37.3,1.16,28.0,direct_reuse
33630.0,28.1,15.6,1.1,128.3,3.34,8.0,direct_reuse
58312.0,5.1,30.9,246.4,217.9,1.61,5.0,direct_reuse
44401.0,51.6,110.4,135.3,52.2,3.53,5.0,treat_then_reuse
90322.0,69.3,38.8,26.1,49.1,0.97,4.0,treat_then_reuse
33713.0,10.8,78.2,3.7,133.3,0.59,49.0,treat_then_reuse
16305.0,20.0,41.1,85.8,36.3,2.87,14.0,direct_reuse
18632.0,4.4,60.3,8.7,16.9,0.87,54.0,direct_reuse
33782.0,23.6,108.4,38.1,132.8,10.98,0.0,treat_then_reuse
20448.0,8.6,13.7,4.3,80.0,1.8,27.0,direct_reuse
65326.0,5.1,13.0,290.5,78.1,0.28,6.0,direct_reuse
35382.0,10.4,41.9,3.6,159.7,0.77,8.0,direct_reuse
258390.0,8.9,24.5,21.8,186.2,0.45,93.0,disposal
14525.0,10.0,29.3,1.6,75.4,6.65,7.0,direct_reuse
56531.0,31.6,20.1,19.1,26.2,4.51,25.0,direct_reuse
22257.0,6.6,15.2,12.1,44.6,1.52,3.0,direct_reuse
34704.0,64.2,89.7,78.6,171.3,2.4,13.0,treat_then_reuse
54122.0,4.1,10.2,12.1,104.6,1.47,1.0,direct_reuse
9626.0,57.6,42.5,78.8,49.2,5.05,11.0,treat_then_reuse
57860.0,5.4,37.3,5.9,38.0,3.24,22.0,direct_reuse
185727.0,13.5,6.9,14.3,177.6,4.1,64.0,disposal
35689.0,8.7,12.6,14.7,70.5,1.28,4.0,direct_reuse
58798.0,9.9,14.4,36.4,206.0,0.73,6.0,direct_reuse
100453.0,27.7,38.5,31.3,236.8,3.91,5.0,direct_reuse
43706.0,51.9,18.3,47.8,63.8,12.39,8.0,treat_then_reuse
32641.0,39.3,22.9,27.7,255.9,6.94,3.0,direct_reuse
9966.0,9.4,7.6,44.4,104.8,12.89,0.0,direct_reuse
76780.0,15.9,157.7,6.8,120.8,2.04,3.0,treat_then_reuse
45287.0,6.7,26.0,32.0,8.1,0.47,11.0,direct_reuse
24128.0,5.5,36.6,138.4,30.9,0.52,10.0,direct_reuse
53563.0,4.8,15.9,2.7,32.8,9.91,28.0,direct_reuse
32579.0,9.1,14.6,36.1,63.4,0.15,43.0,direct_reuse
33864.0,16.9,113.3,45.2,102.1,11.66,6.0,treat_then_reuse
74937.0,2.4,5.3,116.0,106.8,0.59,1.0,direct_reuse
19209.0,12.9,30.7,48.0,123.3,20.09,22.0,treat_then_reuse
102040.0,52.7,9.3,22.7,42.4,1.5,12.0,treat_then_reuse
18428.0,37.0,17.7,33.7,192.6,4.22,8.0,direct_reuse
30826.0,8.0,14.7,8.3,658.7,36.62,76.0,treat_then_reuse
188351.0,3.8,11.1,12.6,61.0,1.07,24.0,disposal
107920.0,20.4,25.2,4.0,43.4,1.05,15.0,direct_reuse
52487.0,1.7,3.1,119.6,42.4,0.67,16.0,direct_reuse
25378.0,36.6,19.1,34.5,98.9,0.45,44.0,direct_reuse
33844.0,11.1,22.8,6.7,50.5,1.07,4.0,direct_reuse
51601.0,70.0,8.3,27.8,13.4,0.8,3.0,treat_then_reuse
50325.0,2.8,82.3,80.7,18.1,0.32,9.0,direct_reuse
46000.0,30.8,15.2,66.1,276.5,1.25,2.0,direct_reuse
47974.0,12.3,20.3,6.6,368.7,2.96,11.0,direct_reuse
42190.0,10.0,15.3,0.5,523.2,0.51,14.0,direct_reuse
17865.0,3.9,23.0,32.3,115.5,1.33,11.0,direct_reuse
34147.0,23.0,69.9,6.9,30.3,10.26,7.0,direct_reuse
92989.0,24.7,177.4,42.4,55.6,0.26,145.0,treat_then_reuse
18810.0,67.1,44.5,62.8,17.5,20.31,50.0,treat_then_reuse
42929.0,33.4,58.6,76.4,16.7,0.69,11.0,direct_reuse
27617.0,7.9,96.8,163.0,119.2,2.14,14.0,disposal
52995.0,5.5,29.9,88.6,162.9,8.7,96.0,direct_reuse
37345.0,3.9,86.2,163.9,776.0,12.93,5.0,disposal
137885.0,50.7,46.2,105.1,82.2,3.04,3.0,treat_then_reuse
69885.0,6.7,27.5,116.7,20.2,0.67,17.0,direct_reuse
19570.0,51.0,32.5,19.1,78.7,0.6,23.0,treat_then_reuse
78422.0,21.6,5.7,4.3,66.0,0.78,25.0,direct_reuse
28502.0,18.1,31.0,394.9,52.4,19.22,42.0,direct_reuse
32732.0,10.2,7.1,21.7,131.4,1.0,4.0,direct_reuse
61064.0,24.4,6.7,87.7,23.7,2.51,1.0,direct_reuse
34745.0,13.3,28.6,10.4,103.9,0.42,5.0,direct_reuse
91583.0,9.7,10.1,63.9,184.3,0.37,29.0,direct_reuse
28505.0,25.2,24.4,1.1,429.1,1.71,3.0,direct_reuse
31785.0,11.8,27.4,12.3,126.6,1.08,1.0,direct_reuse
30963.0,6.6,28.4,17.8,283.6,1.19,15.0,direct_reuse
32993.0,23.1,11.9,35.0,55.2,0.24,5.0,direct_reuse
105814.0,12.7,50.3,72.7,64.4,1.5,1.0,direct_reuse
76127.0,20.9,22.8,5.4,396.5,12.35,14.0,direct_reuse
162261.0,8.9,34.9,44.3,19.9,0.54,7.0,direct_reuse
239750.0,4.5,9.4,87.5,57.8,5.29,151.0,disposal
23825.0,64.2,21.3,335.3,311.5,0.02,14.0,treat_then_reuse
51498.0,54.2,59.0,46.9,71.4,0.58,29.0,treat_then_reuse
21518.0,29.8,53.3,11.6,65.7,0.14,12.0,direct_reuse
28444.0,9.5,13.0,4.4,67.2,8.22,5.0,direct_reuse
31538.0,10.3,15.9,180.4,102.4,5.17,6.0,direct_reuse
23388.0,46.7,11.1,48.7,297.3,0.43,62.0,treat_then_reuse
23475.0,9.8,14.5,19.6,248.8,2.4,37.0,direct_reuse
44312.0,7.6,8.0,2.9,91.2,7.86,1.0,direct_reuse
20917.0,72.6,22.0,6.6,299.4,9.62,2.0,treat_then_reuse
88388.0,12.9,40.7,42.8,131.1,0.97,2.0,direct_reuse
25786.0,66.1,13.1,30.7,231.6,0.09,60.0,treat_then_reuse
300000.0,3.8,22.8,1.9,29.0,0.51,1.0,disposal
35740.0,21.5,20.6,42.9,609.4,4.46,40.0,direct_reuse
51555.0,86.8,57.1,3.1,114.7,25.24,22.0,treat_then_reuse
19797.0,13.8,15.0,102.0,4.4,1.54,15.0,direct_reuse
161824.0,10.6,15.5,25.8,558.6,0.75,6.0,direct_reuse
107329.0,4.7,12.5,11.5,90.5,37.31,72.0,treat_then_reuse
60345.0,35.7,9.9,65.9,58.3,2.79,14.0,direct_reuse
19096.0,6.7,37.5,30.7,46.2,0.33,1.0,direct_reuse
56810.0,12.4,22.0,98.5,146.0,1.41,2.0,direct_reuse
22359.0,4.4,25.6,22.1,33.9,6.05,1.0,direct_reuse
136441.0,54.7,68.0,23.7,47.7,1.5,74.0,treat_then_reuse
86374.0,38.1,71.2,14.3,49.0,4.63,103.0,direct_reuse
52408.0,13.1,6.6,27.5,65.3,0.2,62.0,direct_reuse
8907.0,4.8,41.2,154.1,51.1,0.26,10.0,direct_reuse
24627.0,53.6,29.4,11.0,230.0,0.63,1.0,treat_then_reuse
79335.0,9.7,17.0,43.7,121.3,1.14,3.0,direct_reuse
114579.0,5.0,31.9,7.0,138.7,2.55,3.0,direct_reuse
106555.0,2.8,6.2,1.7,176.2,3.77,11.0,direct_reuse
16084.0,7.5,79.1,25.8,81.3,40.69,98.0,treat_then_reuse
60542.0,3.6,37.0,31.3,29.3,0.63,97.0,direct_reuse
99794.0,7.7,12.3,17.6,655.7,1.1,6.0,direct_reuse
15355.0,26.3,15.4,3.3,249.7,0.65,0.0,direct_reuse
48750.0,9.6,6.3,28.9,530.7,6.71,2.0,direct_reuse
59379.0,18.5,19.1,27.6,280.9,7.2,72.0,direct_reuse
39714.0,7.0,16.7,6.9,54.2,0.92,17.0,direct_reuse
13406.0,14.3,8.5,4.0,6.8,24.18,7.0,treat_then_reuse
39027.0,75.9,45.7,14.8,23.3,0.66,6.0,treat_then_reuse
38983.0,9.8,68.1,44.0,181.3,6.29,4.0,direct_reuse
44194.0,19.0,24.0,33.1,80.5,10.92,2.0,direct_reuse
33043.0,3.3,19.2,7.0,56.7,0.28,273.0,direct_reuse
35950.0,52.9,34.7,23.7,5.8,3.49,160.0,treat_then_reuse
47677.0,8.8,24.2,58.2,88.7,0.05,4.0,direct_reuse
66817.0,34.7,10.3,4.9,27.4,4.81,1.0,direct_reuse
39613.0,12.1,14.6,21.7,40.6,0.39,16.0,direct_reuse
36800.0,23.3,19.4,100.2,229.3,3.45,10.0,direct_reuse
52295.0,24.6,29.9,4.3,29.0,4.4,31.0,treat_then_reuse
12776.0,9.0,24.7,80.4,32.2,7.07,44.0,direct_reuse
68455.0,36.0,29.0,140.2,110.4,5.25,2.0,direct_reuse
49001.0,6.8,7.2,15.4,235.0,1.77,83.0,direct_reuse
50402.0,27.1,41.8,13.3,57.8,1.01,7.0,direct_reuse
96039.0,9.5,24.6,69.4,452.1,1.5,30.0,direct_reuse
12494.0,18.4,189.1,16.1,22.1,0.39,8.0,treat_then_reuse
12312.0,8.9,18.0,1.2,18.2,1.25,49.0,direct_reuse
59377.0,14.1,31.8,17.8,16.6,1.13,0.0,direct_reuse
48777.0,5.1,235.9,35.3,14.6,0.59,37.0,treat_then_reuse
55222.0,16.8,28.7,48.8,130.3,0.17,3.0,direct_reuse
35472.0,14.0,23.2,7.0,30.7,0.31,14.0,direct_reuse
78046.0,8.3,11.1,14.5,19.1,0.03,79.0,direct_reuse
94169.0,12.8,83.3,64.9,136.7,1.1,4.0,direct_reuse
68788.0,15.2,9.7,18.7,222.8,2.63,3.0,direct_reuse
40840.0,7.7,34.5,3.2,286.0,0.05,7.0,direct_reuse
11211.0,12.0,16.8,88.7,235.8,2.24,6.0,direct_reuse
83991.0,5.4,21.1,15.5,32.8,1.41,3.0,direct_reuse
115290.0,111.2,7.9,74.4,122.0,0.36,14.0,treat_then_reuse
76972.0,34.9,71.8,3.8,155.5,0.94,15.0,direct_reuse
26483.0,17.2,19.6,17.4,53.4,6.46,24.0,direct_reuse
78563.0,38.7,9.3,37.0,107.9,0.46,4.0,direct_reuse
89534.0,2.3,66.8,18.1,22.7,1.83,3.0,direct_reuse
145972.0,1.3,16.4,4.9,45.1,2.59,10.0,disposal
26548.0,9.4,32.1,1.1,135.5,0.57,8.0,direct_reuse
41835.0,3.9,48.1,125.0,472.6,6.12,9.0,direct_reuse
82710.0,10.9,35.8,27.0,319.4,2.79,4.0,treat_then_reuse
51031.0,16.2,4.2,81.5,186.2,1.19,20.0,direct_reuse
22424.0,30.8,42.8,61.2,98.3,35.6,3.0,treat_then_reuse
65528.0,4.8,22.6,41.1,82.9,6.15,10.0,direct_reuse
73502.0,19.3,18.9,13.7,18.3,0.18,8.0,direct_reuse
52134.0,13.6,22.5,36.2,35.9,0.99,12.0,treat_then_reuse
57166.0,18.4,6.8,112.1,37.2,40.72,72.0,treat_then_reuse
40901.0,8.4,28.6,22.2,169.4,0.46,2.0,direct_reuse
137971.0,46.8,8.2,196.8,254.5,1.8,0.0,treat_then_reuse
26095.0,12.3,19.5,3.3,202.4,8.17,5.0,direct_reuse
32496.0,66.5,27.8,2.9,330.6,3.85,2.0,treat_then_reuse
49399.0,6.6,57.9,65.7,97.5,4.64,0.0,direct_reuse
90696.0,26.3,12.7,7.5,30.5,4.3,167.0,direct_reuse
17186.0,12.8,78.4,233.2,85.2,1.7,28.0,direct_reuse
19590.0,10.0,52.3,100.0,40.6,0.59,33.0,direct_reuse
11773.0,23.8,17.4,135.0,185.6,2.9,8.0,direct_reuse
50156.0,10.3,10.1,58.1,60.6,0.98,23.0,direct_reuse
22408.0,1.2,7.7,6.6,80.8,0.88,6.0,direct_reuse
37452.0,1.0,30.5,2.7,193.1,11.33,41.0,direct_reuse
77883.0,42.3,13.6,120.8,39.8,1.0,16.0,treat_then_reuse
31286.0,40.7,64.0,3.3,259.9,15.15,12.0,treat_then_reuse
57636.0,73.6,14.2,134.5,20.4,2.3,13.0,treat_then_reuse
39754.0,13.3,11.9,44.9,126.1,1.34,110.0,direct_reuse
78471.0,4.2,29.6,18.3,81.5,0.16,16.0,direct_reuse
68363.0,9.2,14.2,34.1,223.6,25.94,3.0,treat_then_reuse
30201.0,13.6,24.7,35.1,19.8,1.64,20.0,direct_reuse
43562.0,5.4,54.0,15.8,16.7,0.09,25.0,direct_reuse
101785.0,59.4,26.9,111.1,205.4,5.95,10.0,treat_then_reuse
64561.0,101.0,27.0,106.7,58.6,1.54,11.0,treat_then_reuse
18437.0,20.7,28.9,24.2,81.5,0.49,2.0,direct_reuse
77570.0,13.3,6.3,9.8,43.6,5.53,14.0,direct_reuse
22943.0,4.2,33.6,96.3,245.7,0.06,2.0,direct_reuse
131763.0,54.2,27.9,1.8,125.1,0.65,8.0,treat_then_reuse
100395.0,14.4,50.1,34.2,117.3,1.12,4.0,direct_reuse
60049.0,10.4,39.8,48.8,24.9,4.99,53.0,direct_reuse
54724.0,20.8,20.9,7.4,156.3,30.34,125.0,treat_then_reuse
42348.0,7.9,56.0,64.6,30.2,1.2,2.0,direct_reuse
78824.0,15.4,19.4,19.5,43.6,3.0,12.0,direct_reuse
37815.0,3.7,29.9,10.4,20.0,58.73,8.0,treat_then_reuse
57809.0,35.8,19.1,63.8,75.8,1.66,24.0,direct_reuse
90251.0,12.3,35.5,5.5,290.3,3.03,14.0,direct_reuse
33082.0,38.2,18.2,57.0,115.5,0.33,7.0,direct_reuse
31846.0,11.2,91.7,1.9,55.4,21.05,14.0,treat_then_reuse
21246.0,11.9,123.2,28.3,101.5,0.65,9.0,treat_then_reuse
23269.0,4.5,49.4,21.2,100.9,2.34,132.0,direct_reuse
13631.0,26.7,84.2,10.5,96.8,2.25,4.0,direct_reuse
81706.0,6.1,7.2,32.1,109.4,1.84,18.0,direct_reuse
173901.0,8.7,7.9,18.3,28.7,0.94,26.0,direct_reuse
132950.0,13.5,19.0,71.2,101.2,2.26,24.0,direct_reuse
15705.0,15.0,25.4,39.3,13.1,16.19,8.0,direct_reuse
81422.0,2.9,20.9,34.6,169.6,31.98,95.0,treat_then_reuse
132651.0,10.9,6.6,28.5,26.8,1.31,1.0,direct_reuse
35605.0,27.5,61.6,11.4,328.8,0.92,2.0,direct_reuse
52629.0,9.6,137.5,14.0,6.1,0.58,33.0,treat_then_reuse
12022.0,11.0,68.4,27.1,567.9,54.16,3.0,treat_then_reuse
59084.0,15.6,58.5,16.3,14.8,1.95,3.0,treat_then_reuse
23284.0,12.0,29.4,76.2,24.0,7.03,6.0,direct_reuse
56373.0,5.3,12.5,22.5,125.1,4.08,4.0,direct_reuse
16435.0,13.0,26.0,31.5,177.8,29.11,32.0,treat_then_reuse
71682.0,32.9,132.2,3.7,65.9,1.19,47.0,treat_then_reuse
100424.0,5.2,18.5,62.3,240.3,0.39,14.0,treat_then_reuse
28333.0,9.6,17.0,10.0,37.5,18.49,59.0,direct_reuse
22118.0,3.9,59.5,5.7,58.0,5.34,2.0,direct_reuse
10838.0,31.4,62.7,144.8,64.6,2.98,14.0,direct_reuse
40681.0,12.4,12.4,46.4,49.8,12.13,92.0,direct_reuse
32627.0,6.3,19.9,64.9,10.7,3.21,53.0,treat_then_reuse
