hour,gas_mmscfd,liq_bpd,press_psig,level_pct,foam_idx,antifoam_ppm,inlet_momentum,carryover
1539,54.9,11912.0,171.3,61.5,0.13,12,0.4,0
1540,50.5,11820.0,177.0,62.3,0.46,12,0.323,0
1541,53.3,11815.0,179.4,62.8,0.22,0,0.354,0
1542,51.8,10235.0,186.4,63.0,0.47,0,0.317,1
1543,51.0,11289.0,182.0,62.6,0.3,12,0.317,0
1544,54.7,10516.0,172.9,61.9,0.27,12,0.393,0
1545,50.8,9777.0,177.1,61.1,0.27,12,0.327,0
1546,46.9,10720.0,185.3,59.9,0.47,12,0.262,0
1547,49.4,11839.0,172.8,58.4,0.03,12,0.321,0
1548,52.9,11225.0,179.5,56.8,0.27,0,0.348,0
1549,52.5,12305.0,179.9,55.2,0.21,12,0.342,0
1550,47.6,11007.0,177.7,53.8,0.22,12,0.286,0
1551,49.8,12587.0,196.2,52.4,0.25,12,0.273,0
1552,50.2,10988.0,177.5,51.4,0.2,12,0.318,0
1553,50.8,10870.0,182.7,50.7,0.25,0,0.313,0
1554,48.3,9949.0,175.4,50.4,0.22,0,0.3,0
1555,50.2,11612.0,183.2,50.8,0.09,12,0.305,0
1556,50.0,10474.0,185.2,51.5,0.25,12,0.297,0
1557,53.7,10363.0,176.5,52.3,0.29,12,0.368,0
1558,53.9,11704.0,179.7,53.4,0.16,12,0.361,0
1559,51.5,11608.0,174.6,54.8,0.39,12,0.343,0
1560,50.9,11581.0,173.1,56.6,0.34,12,0.34,0
1561,52.3,10525.0,186.2,58.1,0.29,0,0.324,0
1562,50.0,10734.0,176.7,59.5,0.28,12,0.318,0
1563,49.2,10719.0,165.5,60.8,0.2,12,0.337,0
1564,49.7,11299.0,190.6,61.7,0.31,12,0.283,0
1565,50.5,11830.0,175.2,62.2,0.35,12,0.329,0
1566,49.2,10991.0,178.5,62.6,0.27,12,0.304,0
1567,52.6,12107.0,189.8,62.4,0.13,0,0.318,0
1568,54.0,11343.0,179.1,61.9,0.18,12,0.364,0
1569,48.3,10542.0,179.0,61.1,0.24,0,0.291,0
1570,52.3,11278.0,172.6,59.9,0.26,12,0.36,0
1571,51.7,11883.0,170.2,58.7,0.17,12,0.359,0
1572,53.2,12079.0,179.0,57.3,0.12,0,0.353,0
1573,52.3,11502.0,182.2,56.0,0.33,12,0.333,0
1574,48.7,10681.0,181.8,54.7,0.06,12,0.29,0
1575,49.2,10502.0,177.1,53.4,0.07,0,0.307,0
1576,52.5,11049.0,180.1,52.5,0.03,12,0.341,0
1577,55.0,11809.0,169.0,52.0,0.07,12,0.41,0
1578,46.9,10932.0,182.8,52.0,0.29,0,0.267,0
1579,53.4,10938.0,181.0,52.1,0.29,12,0.35,0
1580,55.5,10648.0,191.8,52.8,0.15,12,0.349,0
1581,52.2,10374.0,180.0,53.7,0.21,12,0.337,0
1582,53.9,10481.0,174.3,55.0,0.16,12,0.377,0
1583,50.8,10682.0,179.7,56.4,0.04,12,0.321,0
1584,52.3,11781.0,178.0,58.0,0.38,12,0.344,0
1585,48.6,10403.0,182.6,59.4,0.29,12,0.287,0
1586,46.8,10599.0,180.2,60.9,0.19,0,0.271,0
1587,55.0,9948.0,172.4,62.2,0.07,12,0.399,0
1588,50.2,11048.0,170.2,63.2,0.13,12,0.338,0
1589,51.6,11495.0,181.6,64.0,0.08,0,0.326,0
1590,49.3,11667.0,188.3,64.2,0.16,0,0.283,0
1591,49.2,10665.0,180.5,64.0,0.18,0,0.299,0
1592,52.3,10917.0,184.9,63.4,0.12,12,0.327,0
1593,51.0,10399.0,186.1,62.5,0.0,12,0.307,0
1594,53.7,10869.0,181.6,61.5,0.36,0,0.354,0
1595,53.9,10711.0,175.1,60.1,0.17,12,0.375,0
1596,53.6,10525.0,181.2,58.4,0.2,12,0.353,0
1597,53.4,10573.0,187.2,57.1,0.11,12,0.335,0
1598,56.8,10785.0,183.2,55.6,0.0,0,0.39,0
1599,50.2,10255.0,184.5,54.2,0.14,12,0.302,0
1600,52.7,10284.0,177.2,53.1,0.12,12,0.352,0
1601,55.7,11642.0,178.8,52.4,0.22,12,0.389,0
1602,56.1,12337.0,179.3,52.0,0.24,0,0.392,0
1603,49.4,9589.0,179.7,52.1,0.23,12,0.303,0
1604,52.1,9543.0,187.0,52.7,0.25,12,0.32,0
1605,56.3,9748.0,165.9,53.8,0.33,0,0.441,0
1606,54.2,10338.0,180.2,55.1,0.19,12,0.364,0
1607,53.4,11031.0,179.5,56.7,0.27,12,0.355,0
1608,52.4,10810.0,171.8,58.1,0.21,12,0.364,0
1609,52.0,10510.0,184.0,59.8,0.0,12,0.325,0
1610,53.7,10753.0,175.7,61.4,0.14,12,0.37,0
1611,52.3,9891.0,177.9,62.7,0.07,12,0.345,0
1612,52.9,10198.0,191.1,63.7,0.18,12,0.319,0
1613,53.2,10348.0,186.1,64.1,0.08,0,0.335,0
1614,51.3,9247.0,183.4,64.5,0.22,12,0.318,0
1615,54.3,9536.0,182.3,64.5,0.26,12,0.359,0
1616,60.3,9558.0,179.0,63.9,0.29,12,0.454,1
1617,48.6,10871.0,192.0,62.9,0.33,0,0.267,0
1618,53.8,10501.0,184.8,61.6,0.0,12,0.346,0
1619,51.1,10751.0,175.5,60.1,0.05,12,0.335,0
1620,54.4,9029.0,171.6,58.5,0.47,12,0.393,1
1621,53.1,9272.0,183.4,57.0,0.28,0,0.341,0
1622,54.9,10769.0,179.7,55.6,0.2,0,0.375,0
1623,55.9,8353.0,171.4,54.5,0.18,12,0.415,0
1624,53.5,11150.0,182.6,53.6,0.18,12,0.348,0
1625,55.8,9010.0,178.4,52.9,0.0,12,0.391,0
1626,47.1,10871.0,183.2,52.6,0.11,12,0.269,0
1627,57.0,9652.0,182.7,52.8,0.18,12,0.394,0
1628,53.9,11003.0,176.4,53.3,0.12,12,0.371,0
1629,55.7,12509.0,183.8,54.5,0.14,12,0.373,0
1630,49.9,8666.0,177.0,56.0,0.45,12,0.316,0
1631,50.9,10738.0,177.4,57.5,0.18,0,0.328,0
1632,53.3,8980.0,176.8,59.1,0.23,12,0.361,0
1633,52.9,10539.0,186.8,60.5,0.23,0,0.33,0
1634,53.6,10090.0,178.3,62.0,0.27,12,0.362,0
1635,55.6,10320.0,188.2,63.1,0.17,12,0.361,0
1636,48.5,9586.0,190.7,64.3,0.34,0,0.269,0
1637,55.3,10765.0,175.6,64.7,0.26,12,0.393,0
1638,52.9,9199.0,162.5,64.9,0.09,12,0.401,0
1639,52.4,11077.0,186.3,64.6,0.22,12,0.324,0
1640,49.2,9917.0,177.9,64.0,0.21,0,0.305,0
1641,54.1,9216.0,174.8,63.1,0.21,12,0.378,0
1642,46.8,11309.0,176.5,62.0,0.29,12,0.279,0
1643,54.5,10141.0,177.5,60.6,0.3,12,0.375,0
1644,49.1,11518.0,187.8,59.1,0.3,12,0.282,0
1645,52.9,11033.0,181.0,57.5,0.28,12,0.345,0
1646,52.5,9615.0,187.7,56.1,0.26,0,0.322,0
1647,55.7,10109.0,183.0,54.9,0.04,12,0.376,0
1648,52.3,10249.0,178.1,54.0,0.34,12,0.344,0
1649,51.0,11228.0,177.7,53.4,0.31,12,0.329,0
1650,51.5,10461.0,183.4,53.1,0.17,0,0.32,1
1651,55.9,10274.0,184.9,53.4,0.3,12,0.373,0
1652,54.0,10006.0,186.0,53.9,0.34,12,0.346,0
1653,51.7,10106.0,178.4,54.8,0.4,12,0.336,0
1654,52.1,11051.0,181.1,56.1,0.33,12,0.333,0
1655,48.7,10136.0,183.5,57.5,0.32,12,0.286,0
1656,53.6,9853.0,177.7,58.8,0.39,12,0.362,0
1657,48.2,9730.0,173.2,60.6,0.27,12,0.304,0
1658,54.4,9733.0,175.2,61.9,0.34,12,0.382,0
1659,52.9,9136.0,178.6,63.1,0.24,12,0.35,0
1660,58.5,9588.0,184.0,64.0,0.42,12,0.411,1
1661,49.7,11158.0,187.6,64.5,0.15,0,0.29,0
1662,52.2,9961.0,171.9,64.6,0.4,12,0.361,0
1663,56.9,10595.0,176.4,64.5,0.32,12,0.413,0
1664,55.4,8363.0,177.9,63.9,0.42,0,0.387,0
1665,50.7,10493.0,184.8,63.1,0.25,12,0.307,0
1666,52.9,9978.0,176.8,61.8,0.34,12,0.356,0
1667,52.3,9751.0,177.4,60.6,0.35,12,0.347,0
1668,53.0,10211.0,171.5,58.8,0.39,0,0.373,0
1669,50.5,9734.0,182.9,57.1,0.24,12,0.31,0
1670,52.0,8591.0,179.0,55.8,0.42,12,0.338,0
1671,48.2,10720.0,176.1,54.6,0.17,0,0.297,0
1672,52.5,10242.0,178.4,53.7,0.3,12,0.346,0
1673,53.3,9849.0,186.8,53.2,0.21,12,0.334,0
1674,51.6,9389.0,174.0,53.0,0.45,12,0.346,0
1675,48.1,9034.0,175.0,53.3,0.42,12,0.298,0
1676,54.5,10216.0,187.5,53.8,0.43,12,0.348,0
1677,52.9,11186.0,180.5,54.8,0.53,12,0.346,0
1678,50.2,10196.0,184.0,56.1,0.36,12,0.303,0
1679,51.3,9084.0,182.4,57.8,0.46,12,0.32,0
1680,48.2,10207.0,179.8,59.5,0.41,12,0.288,0
1681,49.3,10009.0,177.9,61.1,0.4,0,0.307,0
1682,50.5,10649.0,185.0,62.4,0.54,12,0.304,0
1683,54.9,10466.0,187.0,63.9,0.62,12,0.354,0
1684,50.2,7949.0,186.5,64.7,0.38,12,0.297,0
1685,53.3,10419.0,172.9,65.3,0.51,12,0.373,0
1686,50.4,9332.0,187.8,65.5,0.46,12,0.296,0
1687,52.3,9037.0,177.9,65.3,0.47,0,0.345,0
1688,51.3,9899.0,175.5,64.7,0.46,12,0.338,0
1689,53.8,10316.0,179.0,63.8,0.41,12,0.361,0
1690,50.2,8878.0,185.0,62.6,0.09,0,0.301,0
1691,47.6,10518.0,183.2,61.1,0.6,12,0.274,0
1692,48.0,10557.0,178.5,59.5,0.39,0,0.289,1
1693,50.1,10054.0,185.0,57.9,0.44,12,0.299,0
1694,48.3,9412.0,180.8,56.4,0.44,12,0.287,0
1695,52.4,9332.0,176.6,55.2,0.39,12,0.349,0
1696,50.1,10735.0,175.8,54.4,0.5,12,0.322,0
1697,57.2,8957.0,182.5,53.8,0.47,0,0.398,0
1698,46.9,10759.0,179.5,53.3,0.41,12,0.273,0
1699,51.7,9897.0,171.7,53.7,0.5,12,0.354,1
1700,48.3,9944.0,185.1,54.4,0.49,0,0.278,0
1701,49.8,8814.0,177.1,55.3,0.59,12,0.315,0
1702,51.4,9906.0,189.6,56.5,0.37,12,0.305,0
1703,45.2,10437.0,171.6,57.8,0.42,12,0.271,0
1704,51.5,9071.0,178.9,59.6,0.58,12,0.332,0
1705,55.7,10355.0,175.8,61.2,0.45,0,0.397,0
1706,49.7,10067.0,174.1,62.4,0.43,12,0.321,0
1707,51.5,9554.0,177.1,63.7,0.46,12,0.336,0
1708,53.3,10602.0,190.6,64.8,0.51,12,0.325,0
1709,50.3,8461.0,180.9,65.4,0.52,12,0.312,0
1710,49.2,10245.0,175.2,65.5,0.51,12,0.312,0
1711,44.9,11135.0,169.0,65.2,0.43,12,0.273,0
1712,52.2,11009.0,169.7,64.5,0.62,12,0.367,0
1713,50.2,10274.0,176.8,63.7,0.68,12,0.321,0
1714,47.9,9789.0,176.2,62.4,0.36,12,0.293,0
1715,50.7,9555.0,178.7,60.8,0.4,12,0.322,0
1716,48.9,9788.0,166.4,59.3,0.66,12,0.331,0
1717,49.0,10381.0,179.4,57.7,0.72,12,0.299,0
1718,51.8,9435.0,186.2,56.2,0.35,0,0.317,0
1719,46.8,10530.0,189.7,54.9,0.65,12,0.253,0
1720,52.8,11493.0,168.6,53.8,0.73,12,0.378,0
1721,46.6,9957.0,175.2,53.3,0.49,0,0.28,0
1722,48.4,9059.0,174.9,53.2,0.73,12,0.302,0
1723,54.8,9059.0,180.9,53.4,0.56,12,0.37,0
1724,52.7,10545.0,172.7,54.0,0.61,0,0.366,0
1725,50.1,9960.0,190.1,55.0,0.51,12,0.289,0
1726,47.5,10616.0,180.3,56.2,0.69,12,0.279,0
1727,48.4,9629.0,179.3,57.6,0.68,12,0.293,0
1728,49.9,10585.0,189.6,59.3,0.77,12,0.287,0
1729,49.7,9893.0,179.9,61.1,0.74,12,0.307,0
1730,49.4,9492.0,182.4,62.4,0.6,12,0.297,0
1731,49.5,9725.0,175.5,63.6,0.91,12,0.314,0
1732,48.9,9169.0,171.8,64.6,0.74,12,0.317,0
1733,45.8,11400.0,176.3,65.5,0.66,12,0.268,0
1734,48.1,9941.0,193.1,65.9,0.51,12,0.26,0
1735,51.6,10461.0,183.8,65.6,0.46,12,0.32,0
1736,45.8,9635.0,181.6,65.1,0.47,12,0.257,0
1737,48.7,9276.0,174.1,64.2,0.53,12,0.308,0
1738,47.1,9850.0,185.5,63.1,0.76,12,0.263,0
1739,49.3,10786.0,171.9,61.7,0.67,0,0.322,0
1740,48.0,9652.0,170.6,60.0,0.56,0,0.308,0
1741,52.6,9408.0,176.6,58.5,0.61,12,0.353,0
1742,50.1,10128.0,191.7,57.2,0.6,12,0.285,0
1743,45.5,10370.0,191.4,56.0,0.71,0,0.236,0
1744,50.4,11173.0,177.3,55.0,0.54,12,0.322,0
1745,46.8,10272.0,176.0,54.2,0.67,0,0.28,0
1746,47.2,10477.0,170.2,54.1,0.67,0,0.299,0
1747,49.4,10532.0,180.5,54.3,0.55,0,0.301,0
1748,47.3,9223.0,181.0,54.8,0.8,12,0.275,0
1749,50.7,9358.0,184.7,55.7,0.61,12,0.307,0
1750,46.4,9276.0,185.5,57.0,0.54,12,0.256,0
1751,46.8,9104.0,178.8,58.3,0.73,12,0.274,0
1752,46.6,10596.0,183.3,59.9,0.65,0,0.263,0
1753,46.8,10244.0,175.8,61.2,0.69,0,0.28,0
1754,50.9,10099.0,183.2,62.8,0.53,12,0.313,0
1755,49.6,8231.0,177.0,64.1,0.73,12,0.313,0
1756,52.3,11487.0,182.8,64.9,0.86,0,0.332,0
1757,53.6,9425.0,182.3,65.2,0.52,0,0.35,0
1758,45.3,11490.0,180.4,65.5,0.68,0,0.253,1
1759,48.0,9042.0,184.8,65.4,0.57,12,0.275,0
1760,44.8,9490.0,170.6,64.8,0.92,0,0.268,1
1761,45.7,8520.0,173.6,64.0,0.77,12,0.273,0
1762,46.0,10318.0,178.4,62.8,0.68,12,0.266,0
1763,44.9,9297.0,171.3,61.4,0.53,12,0.268,0
1764,44.8,9320.0,177.6,59.8,0.55,12,0.254,0
1765,47.0,9113.0,177.8,58.2,0.72,0,0.279,1
1766,44.3,10621.0,187.9,56.8,0.51,12,0.229,0
1767,49.4,10578.0,180.9,55.8,0.52,12,0.3,0
1768,44.9,11352.0,186.2,54.8,0.65,12,0.239,0
1769,54.2,9607.0,181.8,54.4,0.66,0,0.359,0
1770,45.9,10244.0,176.8,54.2,0.69,12,0.268,0
1771,47.2,9191.0,180.8,54.5,0.6,12,0.274,0
1772,43.7,9863.0,184.4,55.3,0.74,12,0.229,0
1773,51.1,9738.0,187.2,56.5,0.56,12,0.307,0
1774,49.6,10430.0,179.2,57.9,0.71,12,0.307,0
1775,47.5,10820.0,170.1,59.3,0.67,12,0.302,0
1776,43.3,10806.0,169.7,61.1,0.7,12,0.252,0
1777,47.1,9526.0,178.0,62.7,0.76,0,0.28,1
1778,43.7,10819.0,166.0,64.1,0.6,0,0.266,0
1779,50.1,10093.0,190.8,65.1,0.57,12,0.287,0
1780,48.4,9901.0,183.6,66.0,0.47,12,0.283,0
1781,46.6,9636.0,176.2,66.5,0.44,12,0.277,0
1782,40.2,9745.0,173.3,66.8,0.62,12,0.211,0
1783,43.7,11360.0,186.2,66.4,0.62,12,0.226,0
1784,47.8,10360.0,173.3,66.0,0.52,0,0.299,0
1785,49.1,10272.0,173.9,65.2,0.54,0,0.313,0
1786,48.7,9970.0,175.4,64.2,0.78,12,0.305,0
1787,41.9,11871.0,180.7,62.6,0.71,0,0.217,0
1788,46.6,11077.0,183.7,61.3,0.5,0,0.261,0
1789,48.3,9663.0,187.2,59.5,0.58,12,0.274,0
1790,41.6,9981.0,186.3,58.1,0.66,0,0.204,0
1791,45.6,10027.0,180.0,56.7,0.56,0,0.258,0
1792,46.2,10284.0,186.1,55.7,0.54,0,0.253,0
1793,44.7,9696.0,176.0,55.1,0.58,0,0.256,0
1794,40.8,10499.0,169.1,54.8,0.72,12,0.225,0
1795,44.5,11213.0,176.0,54.8,0.73,12,0.254,0
1796,44.5,9282.0,175.2,55.4,0.53,0,0.255,0
1797,44.8,9417.0,176.2,56.3,0.65,12,0.257,0
1798,43.7,9874.0,174.2,57.7,0.6,12,0.248,0
1799,44.0,9912.0,177.2,59.2,0.5,12,0.245,0
1800,44.9,11622.0,183.7,60.9,0.57,12,0.243,0
1801,46.0,10929.0,190.3,62.3,0.47,12,0.243,0
1802,44.1,10895.0,169.6,63.7,0.71,0,0.262,1
1803,43.8,10054.0,172.3,65.0,0.74,12,0.253,0
1804,45.0,10044.0,175.3,66.0,0.54,12,0.26,0
1805,39.8,9234.0,184.6,66.5,0.52,12,0.19,0
1806,45.8,10803.0,178.8,66.8,0.68,12,0.262,0
1807,44.5,10605.0,175.7,66.5,0.7,0,0.254,0
1808,44.5,11167.0,184.3,65.8,0.46,0,0.238,0
1809,46.8,10126.0,185.7,64.9,0.55,0,0.26,0
1810,39.4,10180.0,179.9,63.7,0.56,12,0.193,0
1811,39.3,10404.0,175.1,62.2,0.48,0,0.199,0
1812,44.8,10915.0,181.6,60.6,0.59,12,0.246,0
1813,44.1,9268.0,178.6,58.9,0.48,12,0.243,0
1814,44.5,10818.0,178.6,57.4,0.49,12,0.248,0
1815,42.8,10295.0,176.9,56.3,0.53,12,0.233,0
1816,45.5,9575.0,185.5,55.4,0.39,12,0.247,0
1817,46.1,8863.0,181.5,54.9,0.33,12,0.261,0
1818,45.0,10233.0,186.2,54.7,0.62,12,0.239,0
1819,43.0,11348.0,188.0,54.9,0.45,0,0.216,0
1820,38.3,11513.0,182.8,55.3,0.74,12,0.178,0
1821,45.5,10596.0,177.0,56.1,0.72,12,0.262,0
1822,46.5,11728.0,186.2,57.3,0.47,0,0.256,0
1823,45.0,10331.0,182.8,58.6,0.75,12,0.246,0
1824,41.1,11035.0,195.6,60.3,0.6,12,0.187,0
1825,45.0,10059.0,181.9,62.0,0.44,12,0.247,0
1826,45.4,10021.0,184.2,63.7,0.24,12,0.247,0
1827,47.0,9914.0,181.7,64.8,0.56,12,0.271,0
1828,40.9,8953.0,179.4,66.0,0.49,0,0.208,1
1829,42.4,11303.0,178.4,66.8,0.53,12,0.226,0
1830,44.8,9960.0,181.8,66.9,0.46,12,0.245,0
1831,43.0,9855.0,183.1,66.8,0.36,12,0.224,0
1832,40.0,9597.0,186.9,66.3,0.43,12,0.188,0
1833,43.8,10287.0,181.9,65.4,0.54,12,0.234,0
1834,44.1,11672.0,177.2,64.1,0.43,0,0.246,0
1835,42.8,11911.0,178.0,62.6,0.42,12,0.231,0
1836,43.1,9290.0,172.1,60.8,0.3,12,0.245,0
1837,41.8,10212.0,190.0,59.2,0.46,12,0.201,0
1838,46.1,9743.0,176.8,57.7,0.34,12,0.27,0
1839,40.1,11166.0,185.8,56.3,0.53,12,0.19,0
1840,40.8,10683.0,181.7,55.4,0.36,12,0.204,0
1841,42.2,10044.0,181.8,54.6,0.4,12,0.218,0
1842,44.3,10548.0,179.3,54.5,0.64,12,0.245,0
1843,38.3,10171.0,175.3,54.8,0.39,12,0.189,0
1844,38.7,11643.0,174.2,55.3,0.37,0,0.195,0
1845,36.8,10904.0,190.4,56.3,0.47,12,0.156,0
1846,42.0,10997.0,180.7,57.4,0.23,12,0.217,0
1847,39.0,8670.0,186.8,58.9,0.53,12,0.179,0
1848,40.8,10498.0,188.3,60.5,0.5,12,0.194,0
1849,43.3,12011.0,177.5,62.1,0.45,12,0.237,0
1850,40.0,11489.0,182.5,63.6,0.05,12,0.195,0
1851,42.1,9276.0,180.3,64.8,0.36,0,0.22,0
1852,40.7,10357.0,173.1,65.5,0.25,12,0.217,0
1853,43.1,9744.0,178.9,66.2,0.49,12,0.232,0
1854,42.6,11791.0,183.5,66.5,0.48,12,0.219,0
1855,39.6,10772.0,177.0,66.3,0.41,0,0.199,0
1856,40.8,10072.0,178.1,65.7,0.24,12,0.21,0
1857,43.8,10642.0,179.0,64.9,0.51,0,0.24,0
1858,42.1,8801.0,192.7,63.8,0.33,12,0.2,0
1859,37.6,9876.0,169.0,62.3,0.53,12,0.191,0
1860,42.6,10669.0,183.0,60.6,0.37,0,0.22,0
1861,38.2,11244.0,178.5,58.8,0.39,12,0.183,0
1862,44.4,9302.0,176.2,57.4,0.29,12,0.252,0
1863,43.4,10403.0,178.3,56.3,0.47,12,0.236,0
1864,41.5,11385.0,184.0,55.2,0.39,0,0.207,0
1865,41.1,9671.0,184.3,54.6,0.47,0,0.202,0
1866,40.1,10856.0,181.1,54.3,0.34,12,0.198,0
1867,42.3,10751.0,186.6,54.4,0.31,0,0.211,0
1868,39.6,11913.0,187.6,55.0,0.37,12,0.183,0
1869,41.1,10561.0,184.9,55.8,0.45,12,0.201,0
1870,42.6,10611.0,176.7,57.2,0.4,0,0.231,0
1871,38.9,11339.0,183.0,58.6,0.31,0,0.184,0
1872,38.8,9821.0,183.0,60.5,0.11,12,0.182,0
1873,37.3,10604.0,175.1,61.9,0.37,0,0.179,0
1874,37.5,10449.0,170.6,63.5,0.14,12,0.188,0
1875,35.6,10680.0,167.9,65.0,0.28,0,0.173,0
1876,41.9,11380.0,180.4,65.9,0.26,12,0.217,0
1877,44.5,11183.0,181.8,66.4,0.13,12,0.243,0
1878,43.5,10281.0,172.9,66.5,0.3,0,0.249,0
1879,35.8,10910.0,186.3,66.2,0.48,12,0.152,0
1880,41.7,11867.0,180.9,65.6,0.23,12,0.214,0
1881,43.4,10251.0,188.1,64.6,0.33,0,0.219,0
1882,38.6,10944.0,182.2,63.2,0.49,12,0.182,0
1883,40.0,10717.0,173.6,62.0,0.33,12,0.208,0
1884,34.6,10817.0,182.7,60.4,0.18,12,0.146,0
1885,40.3,9729.0,184.0,58.9,0.26,12,0.195,0
1886,36.9,11868.0,176.7,57.4,0.29,12,0.173,0
1887,40.0,10348.0,171.3,56.1,0.38,12,0.212,0
1888,35.5,11618.0,180.6,55.1,0.35,0,0.156,0
1889,40.7,10475.0,174.0,54.5,0.0,12,0.216,0
1890,41.9,10482.0,186.7,54.3,0.14,0,0.207,0
1891,37.3,11778.0,177.6,54.6,0.21,0,0.176,0
1892,36.4,11635.0,190.3,55.2,0.12,12,0.152,0
1893,33.8,11095.0,167.3,56.3,0.0,0,0.157,0
1894,38.5,11492.0,180.8,57.5,0.14,12,0.182,0
1895,37.6,10767.0,188.6,59.0,0.21,12,0.165,0
1896,35.2,10973.0,174.7,60.5,0.15,0,0.16,0
1897,40.1,10526.0,179.0,62.2,0.1,0,0.201,0
1898,37.8,11632.0,177.6,63.7,0.2,12,0.181,0
1899,36.2,10524.0,175.9,64.9,0.23,12,0.168,0
1900,37.5,12059.0,181.5,65.8,0.15,12,0.172,0
1901,41.5,10808.0,172.2,66.4,0.33,0,0.227,0
1902,40.3,11054.0,179.3,66.6,0.19,12,0.202,0
1903,38.4,11581.0,183.1,66.4,0.1,12,0.179,0
1904,40.2,11077.0,178.7,65.7,0.07,12,0.203,0
1905,35.8,10862.0,174.0,64.9,0.16,12,0.166,0
1906,38.7,11059.0,186.2,63.7,0.29,12,0.177,0
1907,38.9,11717.0,184.4,62.5,0.09,12,0.182,0
1908,37.4,10637.0,173.8,60.9,0.23,12,0.182,0
1909,39.6,11023.0,172.2,59.4,0.18,12,0.207,0
1910,36.5,11129.0,174.3,57.7,0.37,12,0.173,0
1911,39.7,11738.0,183.3,56.6,0.21,12,0.19,0
1912,39.7,11073.0,181.7,55.5,0.1,12,0.193,0
1913,31.0,12419.0,184.7,54.7,0.24,0,0.115,0
1914,41.3,11055.0,178.0,54.6,0.24,12,0.214,0
1915,30.6,11008.0,174.5,54.7,0.12,12,0.122,0
1916,36.7,11066.0,185.5,55.2,0.04,12,0.16,0
1917,40.7,10274.0,176.7,56.1,0.21,12,0.211,0
1918,37.3,10481.0,181.1,57.4,0.16,0,0.171,0
1919,34.4,10846.0,170.7,58.8,0.01,0,0.158,0
1920,35.3,12023.0,176.6,60.3,0.18,12,0.159,0
1921,40.6,11216.0,186.1,61.8,0.09,12,0.195,0
1922,33.2,10910.0,175.7,63.4,0.0,12,0.141,0
1923,40.8,12119.0,184.9,64.7,0.12,12,0.199,0
1924,37.8,12357.0,166.0,65.4,0.28,12,0.199,0
1925,34.9,12161.0,176.6,66.2,0.27,0,0.155,0
1926,36.4,10696.0,179.0,66.3,0.25,12,0.166,0
1927,35.3,10957.0,190.5,66.1,0.18,0,0.143,0
1928,40.0,12584.0,173.0,65.4,0.21,12,0.209,0
1929,39.6,11494.0,184.0,64.5,0.16,12,0.189,0
1930,33.5,11149.0,186.3,63.6,0.04,12,0.132,0
1931,36.7,11850.0,175.7,62.1,0.06,12,0.173,0
1932,35.5,12064.0,177.8,60.5,0.09,0,0.159,0
1933,40.9,10970.0,180.8,58.9,0.29,12,0.206,0
1934,34.3,11534.0,171.1,57.3,0.26,12,0.156,0
1935,41.6,12040.0,177.3,56.3,0.04,0,0.219,0
1936,37.5,10591.0,187.7,55.3,0.16,12,0.164,0
1937,34.7,11423.0,183.1,54.6,0.11,12,0.145,0
1938,35.8,10645.0,179.1,54.3,0.14,12,0.16,0
1939,35.5,10748.0,180.7,54.5,0.1,12,0.155,0
1940,34.3,11053.0,183.5,55.2,0.29,0,0.142,0
1941,37.7,11793.0,184.6,56.0,0.15,12,0.17,0
1942,34.4,11244.0,176.7,57.4,0.18,0,0.15,0
1943,32.0,11027.0,189.2,58.8,0.18,12,0.118,0
1944,36.4,11528.0,187.9,60.3,0.05,12,0.155,0
1945,32.9,10701.0,184.1,61.8,0.17,0,0.13,0
1946,35.5,11815.0,174.9,63.4,0.26,0,0.162,0
1947,35.1,12318.0,173.9,64.5,0.31,12,0.16,0
1948,35.1,11482.0,178.0,65.4,0.05,12,0.155,0
1949,42.3,11407.0,180.4,66.1,0.01,12,0.221,0
1950,37.4,11822.0,169.4,66.3,0.17,0,0.189,0
1951,37.9,10152.0,183.0,66.0,0.28,12,0.174,0
1952,32.8,11959.0,187.7,65.5,0.2,12,0.126,0
1953,35.6,13766.0,183.5,64.7,0.24,12,0.153,0
1954,37.7,11520.0,175.9,63.5,0.03,0,0.182,0
1955,34.6,11534.0,175.2,62.0,0.12,12,0.154,0
1956,39.4,12149.0,181.8,60.4,0.0,12,0.19,0
1957,34.2,12792.0,179.1,58.9,0.16,12,0.146,0
1958,36.4,12334.0,182.7,57.2,0.0,12,0.161,0
1959,35.7,10154.0,183.6,56.2,0.31,12,0.153,0
1960,37.5,12069.0,186.6,55.4,0.34,12,0.166,0
1961,35.5,13486.0,173.2,54.8,0.2,12,0.165,0
1962,36.4,12133.0,181.3,54.6,0.04,0,0.163,0
1963,36.5,10901.0,177.8,55.0,0.23,12,0.168,0
1964,35.2,11918.0,179.4,55.8,0.38,12,0.155,0
1965,38.3,10835.0,185.2,56.9,0.24,12,0.175,0
1966,37.7,12606.0,185.8,58.0,0.32,12,0.168,0
1967,36.8,11086.0,188.4,59.4,0.15,12,0.158,0
1968,36.0,11818.0,182.6,61.0,0.12,0,0.157,0
1969,39.0,11178.0,179.3,62.5,0.2,12,0.19,0
1970,36.4,11407.0,178.5,64.2,0.02,12,0.167,0
1971,36.3,12842.0,169.6,65.6,0.44,12,0.177,0
1972,37.3,11885.0,188.0,66.4,0.23,0,0.162,0
1973,41.3,11433.0,178.1,67.0,0.31,12,0.214,0
