Sample_ID,Porosity_frac,Permeability_md,Pc_psi,Sw_frac,IFT_dynes_cm,Contact_Angle_deg
6705,0.1403,9.03,23.42,0.4788,30,0
6706,0.0796,3.02,17.53,0.7962,30,0
6707,0.1419,7.42,7.29,1.0,30,0
6708,0.1093,12.67,14.96,0.4546,30,0
6709,0.2466,70.44,15.32,0.3529,30,0
6710,0.1629,8.6,6.06,1.0,30,0
6711,0.2254,44.13,31.8,0.3255,30,0
6712,0.2418,67.66,62.85,0.2025,30,0
6713,0.2172,68.11,5.66,0.8072,30,0
6714,0.1615,17.14,24.23,0.4691,30,0
6715,0.0312,1.15,10.42,1.0,30,0
6716,0.2071,21.18,9.34,0.7525,30,0
6717,0.1906,42.87,7.33,0.7976,30,0
6718,0.1529,11.05,5.18,1.0,30,0
6719,0.2388,98.84,37.79,0.2614,30,0
6720,0.1645,34.19,20.25,0.3482,30,0
6721,0.1424,24.09,8.72,0.6671,30,0
6722,0.2023,44.86,20.89,0.3038,30,0
6723,0.1569,18.17,19.02,0.5256,30,0
6724,0.0286,0.61,4.67,1.0,30,0
6725,0.1473,6.69,2.91,1.0,30,0
6726,0.212,51.24,27.15,0.2755,30,0
6727,0.1264,4.62,25.02,0.6257,30,0
6728,0.1482,9.32,86.47,0.2474,30,0
6729,0.0935,3.48,0.5,1.0,30,0
6730,0.2156,103.62,11.66,0.4012,30,0
6731,0.236,91.63,18.13,0.349,30,0
6732,0.1093,4.22,13.1,0.9531,30,0
6733,0.1754,14.54,18.59,0.5469,30,0
6734,0.1143,5.38,2.21,1.0,30,0
6735,0.1736,25.48,0.5,1.0,30,0
6736,0.1699,22.46,1.46,1.0,30,0
6737,0.1706,32.27,7.17,0.7215,30,0
6738,0.1949,18.14,5.98,1.0,30,0
6739,0.3137,412.6,31.07,0.05,30,0
6740,0.0764,3.55,1.31,1.0,30,0
6741,0.084,1.56,8.77,1.0,30,0
6742,0.0942,7.6,47.49,0.258,30,0
6743,0.0944,1.86,10.48,1.0,30,0
6744,0.0644,2.03,2.13,1.0,30,0
6745,0.1091,3.66,5.16,1.0,30,0
6746,0.0671,4.03,14.78,0.711,30,0
6747,0.0802,3.87,0.5,1.0,30,0
6748,0.1842,22.69,51.68,0.235,30,0
6749,0.1117,6.64,12.55,0.8178,30,0
6750,0.1246,9.82,18.27,0.5656,30,0
6751,0.2208,35.63,10.37,0.6305,30,0
6752,0.1574,4.86,47.52,0.3997,30,0
6753,0.156,8.87,13.35,0.8419,30,0
6754,0.1457,18.9,16.27,0.5334,30,0
6755,0.0921,1.19,29.58,0.6924,30,0
6756,0.02,0.7,29.66,0.5178,30,0
6757,0.1605,18.46,0.5,1.0,30,0
6758,0.1747,21.99,5.0,1.0,30,0
6759,0.2876,145.05,4.24,0.7705,30,0
6760,0.1758,14.73,0.5,1.0,30,0
6761,0.1801,32.58,31.41,0.3484,30,0
6762,0.1217,9.64,5.72,1.0,30,0
6763,0.1843,17.4,6.39,1.0,30,0
6764,0.2194,90.08,1.57,1.0,30,0
6765,0.0524,0.95,68.67,0.4249,30,0
6766,0.1425,20.01,26.25,0.3053,30,0
6767,0.2639,158.02,12.72,0.344,30,0
6768,0.1733,17.09,22.17,0.4471,30,0
6769,0.2044,88.3,22.52,0.3291,30,0
6770,0.1404,5.73,16.04,0.8557,30,0
6771,0.1596,11.72,2.87,1.0,30,0
6772,0.1664,12.68,19.11,0.5516,30,0
6773,0.036,0.85,12.65,1.0,30,0
6774,0.0975,3.0,19.31,0.7436,30,0
6775,0.0986,3.27,11.76,1.0,30,0
6776,0.1865,32.67,46.97,0.1417,30,0
6777,0.1953,34.69,14.79,0.4987,30,0
6778,0.1907,17.97,12.79,0.7135,30,0
6779,0.2111,32.75,27.75,0.3452,30,0
6780,0.1185,10.0,7.15,1.0,30,0
6781,0.2274,51.54,5.69,0.9114,30,0
6782,0.1742,12.31,10.49,0.8107,30,0
6783,0.1498,13.06,13.17,0.6428,30,0
6784,0.1474,8.86,3.74,1.0,30,0
6785,0.1927,27.7,17.2,0.4995,30,0
6786,0.1128,7.35,24.32,0.5103,30,0
6787,0.1892,39.32,12.92,0.4885,30,0
6788,0.1107,3.13,11.1,1.0,30,0
6789,0.0873,3.26,5.24,1.0,30,0
6790,0.2025,27.8,36.05,0.3044,30,0
6791,0.1718,10.95,21.07,0.4936,30,0
6792,0.1511,7.07,9.82,0.9236,30,0
6793,0.2323,35.45,16.14,0.4078,30,0
6794,0.119,5.88,6.16,1.0,30,0
6795,0.1439,9.58,0.93,1.0,30,0
6796,0.2236,65.31,3.42,1.0,30,0
6797,0.2227,77.24,1.24,1.0,30,0
6798,0.2363,80.39,10.64,0.4908,30,0
6799,0.1022,8.68,14.6,0.6603,30,0
6800,0.2132,53.35,7.18,0.739,30,0
6801,0.0769,3.9,11.33,0.9195,30,0
6802,0.0872,4.1,1.34,1.0,30,0
6803,0.0518,0.73,22.04,0.8372,30,0
6804,0.2263,90.69,0.5,1.0,30,0
6805,0.1225,4.32,15.09,0.8138,30,0
6806,0.1395,10.47,8.52,1.0,30,0
6807,0.1284,4.09,3.05,1.0,30,0
6808,0.1786,28.06,11.11,0.6557,30,0
6809,0.0929,7.76,22.78,0.4979,30,0
6810,0.0919,2.55,8.0,1.0,30,0
6811,0.1278,20.7,6.88,0.9313,30,0
6812,0.0521,2.18,2.31,1.0,30,0
6813,0.0921,4.46,13.54,0.9596,30,0
6814,0.0287,0.97,26.41,0.6673,30,0
6815,0.0707,2.21,12.36,0.9339,30,0
6816,0.1377,15.09,2.71,1.0,30,0
6817,0.0276,1.15,16.24,0.8986,30,0
6818,0.1097,2.06,0.5,1.0,30,0
6819,0.1363,12.15,27.31,0.3865,30,0
6820,0.0793,6.35,38.17,0.3492,30,0
6821,0.2384,133.01,13.63,0.3966,30,0
6822,0.2155,110.02,32.03,0.2537,30,0
6823,0.0906,4.3,1.32,1.0,30,0
6824,0.1909,23.77,3.89,1.0,30,0
6825,0.177,29.94,5.72,0.9669,30,0
6826,0.0983,5.95,22.25,0.5247,30,0
6827,0.0871,2.02,9.93,1.0,30,0
6828,0.1724,12.0,6.42,1.0,30,0
6829,0.1524,9.9,2.58,1.0,30,0
6830,0.08,7.22,24.96,0.4574,30,0
6831,0.1489,20.71,0.5,1.0,30,0
6832,0.1149,4.95,6.17,1.0,30,0
6833,0.0898,3.06,4.17,1.0,30,0
6834,0.1487,13.89,2.07,1.0,30,0
6835,0.1489,19.36,2.83,1.0,30,0
6836,0.0654,2.97,10.21,0.8859,30,0
6837,0.2347,37.1,8.33,0.7772,30,0
6838,0.0656,1.46,10.96,1.0,30,0
6839,0.1351,6.09,19.51,0.5578,30,0
6840,0.1377,8.94,33.43,0.4116,30,0
6841,0.1204,5.68,1.89,1.0,30,0
6842,0.1216,6.18,1.29,1.0,30,0
6843,0.2174,115.04,5.79,0.6554,30,0
6844,0.0789,4.39,11.85,0.8582,30,0
6845,0.2749,228.03,1.58,1.0,30,0
6846,0.1747,20.58,18.88,0.3563,30,0
6847,0.1732,13.61,12.18,0.7476,30,0
6848,0.1876,21.57,20.7,0.4575,30,0
6849,0.2553,253.64,6.65,0.4709,30,0
6850,0.125,3.7,7.69,1.0,30,0
6851,0.1115,3.18,24.72,0.679,30,0
6852,0.1276,4.92,4.66,1.0,30,0
6853,0.1965,12.66,7.2,1.0,30,0
6854,0.108,1.54,0.5,1.0,30,0
6855,0.1649,12.51,12.16,0.8235,30,0
6856,0.2426,92.97,28.6,0.225,30,0
6857,0.1789,14.61,0.5,1.0,30,0
6858,0.1243,8.57,14.27,0.7095,30,0
6859,0.1089,5.8,28.01,0.4822,30,0
6860,0.2066,35.81,10.22,0.5997,30,0
6861,0.0932,4.52,5.63,1.0,30,0
6862,0.2505,111.68,85.19,0.0902,30,0
6863,0.2459,123.97,1.01,1.0,30,0
6864,0.1452,16.58,3.54,1.0,30,0
6865,0.15,12.02,32.47,0.3828,30,0
6866,0.2256,41.96,5.29,0.9886,30,0
6867,0.2042,45.32,25.71,0.3954,30,0
6868,0.113,4.63,6.08,1.0,30,0
6869,0.1313,6.48,25.07,0.5029,30,0
6870,0.0957,2.49,17.36,0.8283,30,0
6871,0.163,19.9,9.48,0.7659,30,0
6872,0.189,27.11,11.1,0.7534,30,0
6873,0.0642,2.41,2.93,1.0,30,0
6874,0.1122,7.06,1.85,1.0,30,0
6875,0.0719,2.42,18.93,0.8037,30,0
6876,0.1163,4.14,28.31,0.5824,30,0
6877,0.1797,23.6,19.2,0.4561,30,0
6878,0.1121,5.05,36.6,0.3439,30,0
6879,0.1494,8.49,33.12,0.5008,30,0
6880,0.0795,1.73,22.59,0.7324,30,0
6881,0.1532,15.25,34.26,0.2973,30,0
6882,0.1272,11.55,2.74,1.0,30,0
6883,0.0986,5.08,19.72,0.6924,30,0
6884,0.1116,9.71,21.02,0.5199,30,0
6885,0.1615,15.13,2.51,1.0,30,0
6886,0.0936,4.58,36.05,0.4349,30,0
6887,0.0692,2.07,0.5,1.0,30,0
6888,0.2341,106.35,8.55,0.5011,30,0
6889,0.1405,5.7,0.5,1.0,30,0
6890,0.1639,10.85,11.11,0.7959,30,0
6891,0.1974,40.98,7.97,0.6644,30,0
6892,0.3447,841.23,14.64,0.237,30,0
6893,0.05,2.74,21.82,0.5493,30,0
6894,0.2091,20.9,21.95,0.4622,30,0
6895,0.1299,5.21,19.21,0.6481,30,0
6896,0.1262,6.38,1.61,1.0,30,0
6897,0.0976,5.13,8.1,1.0,30,0
6898,0.0872,3.16,25.39,0.5609,30,0
6899,0.1602,11.59,15.93,0.6186,30,0
6900,0.0919,2.08,17.14,0.9071,30,0
6901,0.2088,37.95,3.86,1.0,30,0
6902,0.1381,13.01,5.9,1.0,30,0
6903,0.1517,20.23,46.79,0.2375,30,0
6904,0.1315,6.96,28.15,0.4537,30,0
6905,0.1478,7.84,2.7,1.0,30,0
6906,0.1639,17.2,11.8,0.656,30,0
6907,0.1238,3.01,10.12,1.0,30,0
6908,0.1335,7.93,8.8,1.0,30,0
6909,0.1087,4.34,9.54,1.0,30,0
6910,0.1207,4.18,15.45,0.8141,30,0
6911,0.0731,0.97,51.24,0.444,30,0
6912,0.1873,60.78,31.23,0.2377,30,0
6913,0.0947,5.34,31.21,0.4215,30,0
6914,0.1996,49.21,18.23,0.4513,30,0
6915,0.2645,43.93,0.5,1.0,30,0
6916,0.083,2.6,8.71,1.0,30,0
6917,0.0953,3.3,10.73,1.0,30,0
6918,0.2853,263.12,27.72,0.1106,30,0
6919,0.2536,99.59,38.43,0.2309,30,0
6920,0.1519,11.73,9.01,0.8813,30,0
6921,0.1856,16.59,5.36,1.0,30,0
6922,0.0958,5.71,6.17,1.0,30,0
6923,0.1554,20.47,12.96,0.5926,30,0
6924,0.1388,5.15,4.82,1.0,30,0
6925,0.0527,1.06,36.24,0.5665,30,0
6926,0.0613,2.49,8.14,1.0,30,0
6927,0.1246,12.49,69.17,0.1893,30,0
6928,0.0795,3.14,1.74,1.0,30,0
6929,0.1468,11.24,3.12,1.0,30,0
6930,0.1078,3.35,10.75,0.9937,30,0
6931,0.1059,4.76,30.41,0.6035,30,0
6932,0.1987,33.91,6.55,0.8668,30,0
6933,0.1531,16.4,27.25,0.4188,30,0
6934,0.174,12.04,8.31,0.9592,30,0
6935,0.2432,34.98,28.76,0.3692,30,0
6936,0.1652,21.69,4.87,1.0,30,0
6937,0.229,69.12,9.58,0.6043,30,0
6938,0.1359,7.02,4.9,1.0,30,0
6939,0.1322,7.27,3.64,1.0,30,0
6940,0.1006,2.56,8.2,1.0,30,0
6941,0.139,7.28,6.11,1.0,30,0
6942,0.1869,38.77,23.21,0.3525,30,0
6943,0.2387,57.97,20.65,0.3003,30,0
6944,0.2001,38.57,6.66,0.7333,30,0
6945,0.0562,1.41,72.95,0.3146,30,0
6946,0.2509,44.69,54.65,0.1933,30,0
6947,0.0594,1.34,37.49,0.5193,30,0
6948,0.1982,35.79,13.25,0.5854,30,0
6949,0.1359,7.84,7.97,1.0,30,0
6950,0.1811,28.31,5.63,1.0,30,0
6951,0.095,2.46,0.5,1.0,30,0
6952,0.1893,49.67,14.99,0.4294,30,0
6953,0.0916,2.1,12.08,1.0,30,0
6954,0.0827,5.46,14.91,0.7103,30,0
6955,0.0761,3.68,12.87,0.8502,30,0
6956,0.1023,1.48,2.22,1.0,30,0
6957,0.1294,13.65,17.83,0.5253,30,0
6958,0.1975,106.41,6.7,0.5581,30,0
6959,0.2534,298.95,10.89,0.3378,30,0
6960,0.1895,13.69,6.83,1.0,30,0
6961,0.1678,46.53,0.5,1.0,30,0
6962,0.142,16.1,31.38,0.3289,30,0
6963,0.1448,22.17,2.42,1.0,30,0
6964,0.1281,8.08,13.09,0.8447,30,0
6965,0.1506,15.4,32.2,0.2997,30,0
6966,0.1662,23.22,3.75,1.0,30,0
6967,0.1594,6.09,7.97,1.0,30,0
6968,0.1223,11.1,7.12,1.0,30,0
6969,0.1452,11.36,1.4,1.0,30,0
6970,0.1964,32.84,8.26,0.7103,30,0
6971,0.0792,3.39,9.79,1.0,30,0
6972,0.1573,11.45,0.5,1.0,30,0
6973,0.2338,120.83,10.05,0.433,30,0
6974,0.2134,49.25,1.48,1.0,30,0
6975,0.2126,61.5,33.45,0.2938,30,0
6976,0.1102,12.54,15.75,0.5721,30,0
6977,0.1915,17.91,0.87,1.0,30,0
6978,0.2395,40.56,26.32,0.3508,30,0
6979,0.2214,79.23,6.73,0.7781,30,0
6980,0.0384,1.17,3.84,1.0,30,0
6981,0.117,2.51,4.39,1.0,30,0
6982,0.2507,58.64,13.66,0.4851,30,0
6983,0.1333,8.74,1.28,1.0,30,0
6984,0.1134,5.44,0.91,1.0,30,0
6985,0.0882,2.7,14.81,0.8181,30,0
6986,0.0899,6.26,60.19,0.2418,30,0
6987,0.0769,2.26,9.91,1.0,30,0
6988,0.2847,149.8,8.0,0.5543,30,0
6989,0.1455,11.86,44.12,0.2662,30,0
6990,0.1264,11.36,4.14,1.0,30,0
6991,0.1882,24.67,4.13,1.0,30,0
6992,0.1828,38.66,35.33,0.2506,30,0
6993,0.1941,37.9,15.62,0.402,30,0
6994,0.1762,44.18,0.83,1.0,30,0
6995,0.099,5.71,16.81,0.6874,30,0
6996,0.1505,8.52,25.72,0.5465,30,0
6997,0.1892,30.66,4.8,1.0,30,0
6998,0.1092,6.47,7.24,1.0,30,0
6999,0.1521,12.11,3.3,1.0,30,0
7000,0.157,19.66,15.05,0.452,30,0
7001,0.172,31.26,16.37,0.3559,30,0
7002,0.088,1.44,1.06,1.0,30,0
7003,0.2,28.72,16.98,0.428,30,0
7004,0.1384,9.2,16.11,0.6649,30,0
7005,0.1868,28.47,0.54,1.0,30,0
7006,0.1871,30.95,12.16,0.5408,30,0
7007,0.2369,83.89,14.28,0.4154,30,0
7008,0.199,61.81,8.44,0.5733,30,0
7009,0.2319,61.31,34.74,0.2492,30,0
7010,0.2264,68.88,5.97,0.7425,30,0
7011,0.1587,17.28,1.04,1.0,30,0
7012,0.1418,12.66,16.71,0.5441,30,0
7013,0.2087,34.72,13.94,0.4844,30,0
7014,0.1821,29.33,67.73,0.2292,30,0
7015,0.1212,8.41,3.95,1.0,30,0
7016,0.1617,19.8,7.55,0.8259,30,0
7017,0.1637,11.68,9.28,0.9006,30,0
7018,0.0768,4.37,29.65,0.4312,30,0
7019,0.2048,57.31,8.03,0.6232,30,0
7020,0.1741,13.02,22.19,0.5426,30,0
7021,0.245,142.37,2.56,1.0,30,0
7022,0.0774,1.73,7.91,1.0,30,0
7023,0.145,6.25,2.53,1.0,30,0
7024,0.1694,12.67,44.84,0.3393,30,0
7025,0.1958,47.7,2.94,1.0,30,0
7026,0.1666,19.68,8.15,0.8972,30,0
7027,0.183,17.68,1.29,1.0,30,0
7028,0.1147,3.15,38.15,0.5352,30,0
7029,0.0927,3.04,14.67,0.8946,30,0
7030,0.1644,17.94,49.23,0.254,30,0
7031,0.0899,2.37,0.65,1.0,30,0
7032,0.1518,6.43,2.89,1.0,30,0
7033,0.1954,22.22,7.17,0.9317,30,0
7034,0.1167,3.75,14.57,0.8902,30,0
7035,0.2055,83.63,6.0,0.6764,30,0
7036,0.2033,52.92,18.67,0.3698,30,0
7037,0.0701,1.85,2.71,1.0,30,0
7038,0.1336,3.98,13.77,1.0,30,0
7039,0.0355,0.78,7.61,1.0,30,0
7040,0.1375,4.76,10.65,1.0,30,0
7041,0.1754,30.56,12.65,0.5588,30,0
7042,0.1203,7.41,0.93,1.0,30,0
7043,0.1817,21.18,38.66,0.3887,30,0
7044,0.1083,1.96,23.13,0.9005,30,0
7045,0.1841,31.74,8.76,0.7488,30,0
7046,0.0721,6.26,11.89,0.733,30,0
7047,0.1193,12.36,0.5,1.0,30,0
7048,0.1515,10.9,10.34,0.9789,30,0
7049,0.0595,2.65,8.34,1.0,30,0
7050,0.0773,3.05,7.04,1.0,30,0
7051,0.1967,38.91,25.34,0.3223,30,0
7052,0.1202,19.66,3.01,1.0,30,0
7053,0.1928,42.95,2.91,1.0,30,0
7054,0.1423,17.99,11.06,0.5897,30,0
7055,0.1269,14.46,17.43,0.4099,30,0
7056,0.0511,1.54,0.5,1.0,30,0
7057,0.1156,8.81,11.84,0.7507,30,0
7058,0.1581,11.79,5.32,1.0,30,0
7059,0.2677,126.94,21.21,0.2818,30,0
7060,0.1757,27.78,9.49,0.7257,30,0
7061,0.2118,76.96,26.94,0.2482,30,0
7062,0.1704,24.95,7.59,0.8737,30,0
7063,0.0937,5.19,26.32,0.5465,30,0
7064,0.1298,14.02,18.91,0.5764,30,0
7065,0.1284,16.18,26.43,0.4424,30,0
7066,0.0783,3.95,25.1,0.5272,30,0
7067,0.1642,7.68,9.99,1.0,30,0
7068,0.1263,9.52,6.89,1.0,30,0
7069,0.1682,83.66,21.73,0.2944,30,0
7070,0.0384,1.0,6.73,1.0,30,0
7071,0.1761,51.78,1.4,1.0,30,0
7072,0.1062,3.96,29.37,0.5608,30,0
7073,0.0832,2.35,7.59,1.0,30,0
7074,0.2078,50.2,2.13,1.0,30,0
7075,0.1843,29.32,15.6,0.506,30,0
7076,0.2028,54.9,33.08,0.2479,30,0
7077,0.1593,31.84,29.6,0.2512,30,0
7078,0.2474,144.29,12.13,0.4733,30,0
7079,0.1972,23.82,1.38,1.0,30,0
7080,0.1788,10.1,17.89,0.5491,30,0
7081,0.1617,18.38,14.08,0.642,30,0
7082,0.2071,54.17,3.54,1.0,30,0
7083,0.1226,4.78,34.62,0.4814,30,0
7084,0.1486,5.57,1.36,1.0,30,0
7085,0.1254,8.41,7.0,1.0,30,0
7086,0.0628,0.97,1.49,1.0,30,0
7087,0.1402,14.38,36.45,0.3116,30,0
7088,0.0661,1.27,0.54,1.0,30,0
7089,0.172,12.98,8.32,1.0,30,0
7090,0.1657,34.41,29.68,0.3366,30,0
7091,0.1166,6.87,4.34,1.0,30,0
7092,0.2496,91.15,1.66,1.0,30,0
7093,0.0922,2.11,2.04,1.0,30,0
7094,0.2279,50.88,7.79,0.6453,30,0
7095,0.1994,27.39,8.39,0.7481,30,0
7096,0.0608,1.55,18.99,0.8543,30,0
7097,0.3241,315.12,4.08,0.6444,30,0
7098,0.1497,11.29,18.15,0.479,30,0
7099,0.0468,4.25,103.26,0.2304,30,0
7100,0.0768,2.25,29.95,0.5584,30,0
7101,0.1301,9.36,15.14,0.6812,30,0
7102,0.1598,10.46,42.18,0.3429,30,0
7103,0.1459,13.78,70.84,0.2723,30,0
7104,0.1577,8.52,12.67,0.7658,30,0
7105,0.1916,26.05,4.8,1.0,30,0
7106,0.1114,7.65,36.97,0.437,30,0
7107,0.0543,1.19,27.89,0.587,30,0
7108,0.1273,10.18,1.33,1.0,30,0
7109,0.0401,0.71,41.32,0.6231,30,0
7110,0.1514,18.63,6.84,0.9949,30,0
7111,0.1045,3.76,5.83,1.0,30,0
7112,0.1524,14.82,6.31,1.0,30,0
7113,0.21,58.96,5.79,0.8133,30,0
7114,0.1455,3.9,10.89,1.0,30,0
7115,0.1937,43.53,13.0,0.4986,30,0
7116,0.0905,7.24,8.32,1.0,30,0
7117,0.2545,99.87,7.98,0.6091,30,0
7118,0.1526,7.86,20.05,0.5721,30,0
7119,0.0701,4.44,0.5,1.0,30,0
7120,0.169,27.79,44.03,0.2498,30,0
7121,0.1378,7.22,18.8,0.6036,30,0
7122,0.1201,4.44,18.43,0.7708,30,0
7123,0.127,6.87,8.22,1.0,30,0
7124,0.1482,11.55,50.63,0.2993,30,0
7125,0.1957,60.98,0.5,1.0,30,0
7126,0.02,1.2,1.19,1.0,30,0
7127,0.1921,12.52,24.45,0.4496,30,0
7128,0.1606,25.79,20.13,0.4306,30,0
7129,0.1628,15.37,4.75,1.0,30,0
7130,0.2097,58.66,13.55,0.3549,30,0
7131,0.1644,11.14,11.39,0.8527,30,0
7132,0.1434,9.76,11.23,0.8048,30,0
7133,0.1815,24.8,13.58,0.5471,30,0
7134,0.1021,13.72,76.09,0.117,30,0
7135,0.1146,7.63,65.55,0.2023,30,0
7136,0.1897,22.63,60.0,0.3117,30,0
7137,0.1318,5.57,11.93,0.9696,30,0
7138,0.1016,5.85,5.74,1.0,30,0
7139,0.0931,6.47,12.32,0.7263,30,0
7140,0.2175,61.79,14.62,0.519,30,0
7141,0.02,0.26,5.6,1.0,30,0
7142,0.146,19.58,15.03,0.5016,30,0
7143,0.1868,12.69,14.59,0.6382,30,0
7144,0.0982,1.62,35.07,0.5658,30,0
7145,0.1746,17.67,4.07,1.0,30,0
7146,0.179,21.56,17.94,0.4536,30,0
7147,0.1393,24.72,8.99,0.7394,30,0
7148,0.02,0.51,2.09,1.0,30,0
7149,0.2097,62.78,5.7,0.7775,30,0
7150,0.1002,5.03,0.88,1.0,30,0
7151,0.176,27.77,5.77,0.8771,30,0
7152,0.2116,29.64,1.07,1.0,30,0
7153,0.0971,4.25,38.94,0.3353,30,0
7154,0.1749,26.91,1.61,1.0,30,0
7155,0.1463,7.67,25.5,0.6167,30,0
7156,0.0222,1.01,35.49,0.3826,30,0
7157,0.1892,49.47,9.46,0.5796,30,0
7158,0.098,4.81,0.83,1.0,30,0
7159,0.1101,4.37,13.59,0.9024,30,0
7160,0.1238,7.51,4.01,1.0,30,0
7161,0.1568,16.89,2.92,1.0,30,0
7162,0.134,11.37,12.55,0.6731,30,0
7163,0.1549,23.52,6.61,0.9425,30,0
7164,0.0979,2.44,19.66,0.7626,30,0
7165,0.1076,5.0,13.42,0.7506,30,0
7166,0.1568,10.6,26.52,0.5368,30,0
7167,0.2189,118.8,0.9,1.0,30,0
7168,0.1312,10.63,4.02,1.0,30,0
7169,0.1977,44.8,12.55,0.4805,30,0
7170,0.1493,12.76,31.86,0.324,30,0
7171,0.1419,6.82,25.18,0.5679,30,0
7172,0.1295,9.06,17.07,0.5111,30,0
7173,0.1569,9.95,12.8,0.8162,30,0
7174,0.1865,25.14,14.97,0.5205,30,0
7175,0.2138,63.4,3.6,1.0,30,0
7176,0.1482,18.76,13.57,0.5369,30,0
7177,0.2221,50.63,10.21,0.5147,30,0
7178,0.0852,3.83,7.28,1.0,30,0
7179,0.1297,7.41,32.8,0.4371,30,0
7180,0.1142,5.11,26.53,0.5294,30,0
7181,0.161,17.77,1.2,1.0,30,0
7182,0.125,7.92,63.74,0.2681,30,0
7183,0.1686,29.25,3.92,1.0,30,0
7184,0.073,3.99,3.64,1.0,30,0
7185,0.1801,12.83,43.19,0.3084,30,0
7186,0.1731,27.78,8.83,0.8008,30,0
7187,0.0483,1.02,24.55,0.7704,30,0
7188,0.2492,155.39,5.1,0.6829,30,0
7189,0.1583,8.67,30.97,0.4313,30,0
7190,0.0915,1.07,26.78,0.7824,30,0
7191,0.1608,14.73,10.99,0.7302,30,0
7192,0.1485,12.68,18.31,0.583,30,0
7193,0.1236,11.04,49.88,0.1793,30,0
7194,0.1687,40.02,9.02,0.7183,30,0
7195,0.1504,29.87,10.22,0.6755,30,0
7196,0.1484,17.42,19.25,0.5404,30,0
7197,0.1298,20.91,7.33,0.8523,30,0
7198,0.1666,10.75,48.75,0.3204,30,0
7199,0.2437,102.57,0.62,1.0,30,0
7200,0.074,2.06,7.75,1.0,30,0
7201,0.1789,14.41,18.77,0.6588,30,0
7202,0.1317,13.17,8.42,0.8712,30,0
7203,0.1726,32.33,4.5,1.0,30,0
7204,0.0708,4.43,8.0,1.0,30,0
7205,0.0818,1.5,31.99,0.5979,30,0
7206,0.1413,14.71,11.88,0.7292,30,0
7207,0.1638,17.07,6.12,1.0,30,0
7208,0.2416,72.79,16.7,0.3787,30,0
7209,0.1164,2.65,14.2,1.0,30,0
7210,0.2048,48.7,12.33,0.5636,30,0
7211,0.2713,208.7,7.44,0.4316,30,0
7212,0.1138,7.74,1.12,1.0,30,0
7213,0.1217,2.59,14.54,0.9508,30,0
7214,0.1271,7.48,8.17,0.9945,30,0
7215,0.1523,12.39,8.4,0.9255,30,0
7216,0.1689,23.96,4.0,1.0,30,0
7217,0.1456,5.99,4.3,1.0,30,0
7218,0.2286,78.75,23.23,0.3175,30,0
7219,0.1117,3.2,9.79,1.0,30,0
7220,0.0736,1.51,1.74,1.0,30,0
7221,0.1987,45.97,0.7,1.0,30,0
7222,0.0594,0.79,3.82,1.0,30,0
7223,0.1471,9.54,10.03,0.9031,30,0
7224,0.2804,513.48,14.41,0.1702,30,0
7225,0.1296,12.01,2.33,1.0,30,0
7226,0.0992,3.17,8.53,1.0,30,0
7227,0.1654,11.37,1.13,1.0,30,0
7228,0.1803,11.46,0.58,1.0,30,0
7229,0.1222,14.77,29.85,0.3393,30,0
7230,0.1823,26.97,16.11,0.5564,30,0
7231,0.1099,3.5,22.79,0.6697,30,0
7232,0.2369,92.3,3.01,1.0,30,0
7233,0.182,16.35,5.83,1.0,30,0
7234,0.198,29.14,8.8,0.7856,30,0
7235,0.1001,5.73,16.1,0.7632,30,0
7236,0.1915,57.03,11.48,0.4027,30,0
7237,0.1439,8.95,12.03,0.8256,30,0
7238,0.1831,17.0,2.56,1.0,30,0
7239,0.1081,3.98,9.66,1.0,30,0
7240,0.0706,3.68,26.04,0.5041,30,0
7241,0.1621,27.82,10.68,0.6238,30,0
7242,0.1425,7.15,3.34,1.0,30,0
7243,0.102,4.37,8.0,1.0,30,0
7244,0.1215,5.63,21.09,0.7052,30,0
7245,0.2049,28.18,2.18,1.0,30,0
7246,0.0958,5.73,13.03,0.7321,30,0
7247,0.1361,10.58,50.42,0.3518,30,0
7248,0.1403,12.4,7.18,1.0,30,0
7249,0.0651,1.22,0.67,1.0,30,0
7250,0.0948,2.08,15.04,1.0,30,0
7251,0.1365,18.24,0.72,1.0,30,0
7252,0.1145,5.03,3.19,1.0,30,0
7253,0.2181,43.3,0.74,1.0,30,0
7254,0.1593,38.87,2.81,1.0,30,0
7255,0.1832,28.88,28.96,0.3263,30,0
7256,0.213,108.17,19.91,0.2674,30,0
7257,0.1332,11.03,6.27,1.0,30,0
7258,0.131,26.54,34.12,0.2879,30,0
7259,0.1498,6.04,16.41,0.6681,30,0
7260,0.2606,231.1,8.91,0.3984,30,0
7261,0.2291,131.68,1.06,1.0,30,0
7262,0.1571,12.36,19.68,0.6165,30,0
7263,0.1477,19.37,7.06,0.8873,30,0
7264,0.1925,62.25,5.41,0.802,30,0
7265,0.1731,10.21,5.1,1.0,30,0
7266,0.1547,5.54,0.5,1.0,30,0
7267,0.1801,34.77,20.36,0.3316,30,0
7268,0.1751,13.38,2.36,1.0,30,0
7269,0.1659,15.17,11.03,0.7128,30,0
7270,0.0817,4.48,0.5,1.0,30,0
7271,0.049,1.55,14.83,0.8085,30,0
7272,0.1924,16.17,6.92,1.0,30,0
7273,0.1649,36.09,14.94,0.482,30,0
7274,0.1848,9.29,1.41,1.0,30,0
