p_psia,t_f,meg_wt_pct,hydrate_event
1002.0,70.5,7.5,0
1647.0,72.3,14.3,0
3257.0,80.7,0.0,0
1285.0,58.9,0.0,1
2603.0,62.4,0.0,1
3644.0,44.7,18.6,1
2441.0,68.8,0.0,0
1098.0,51.3,0.0,1
1641.0,62.9,27.8,0
2525.0,77.2,0.0,0
2224.0,36.0,14.3,1
935.0,66.0,0.0,0
2008.0,44.5,0.0,1
2355.0,50.4,29.8,0
1362.0,36.9,0.0,1
2605.0,44.3,0.0,1
653.0,89.3,38.6,0
1612.0,89.9,0.0,0
3295.0,74.6,13.3,0
1333.0,68.7,0.0,0
2579.0,77.7,13.5,0
1876.0,84.3,31.3,0
1539.0,63.6,0.0,0
3698.0,36.9,34.8,1
1636.0,74.0,11.3,0
1252.0,89.2,0.0,0
3673.0,49.2,0.0,1
3085.0,60.5,25.3,0
2854.0,54.9,14.2,1
578.0,56.5,5.0,0
872.0,74.7,5.2,0
2698.0,55.8,14.6,1
1154.0,86.8,23.4,0
1212.0,78.4,22.0,0
3205.0,36.5,37.3,1
1429.0,80.0,31.7,0
658.0,77.5,0.0,0
531.0,63.4,22.9,0
1995.0,62.3,0.0,0
2622.0,81.0,24.8,0
3528.0,58.4,18.0,0
799.0,43.8,12.4,1
1108.0,52.2,0.0,1
2307.0,49.6,28.8,0
1711.0,72.5,0.0,0
2137.0,44.8,20.6,1
3727.0,70.5,12.9,0
2362.0,60.6,0.0,1
1894.0,81.2,0.0,0
3962.0,61.7,35.6,0
635.0,86.1,0.0,0
3756.0,84.5,19.4,0
2206.0,45.2,31.2,0
2214.0,72.7,36.7,0
3719.0,46.8,0.0,1
2226.0,80.3,0.0,0
1978.0,70.0,17.5,0
1381.0,51.2,28.2,0
2772.0,48.7,0.0,1
2451.0,58.6,39.3,0
1172.0,79.0,0.0,0
2954.0,78.8,0.0,0
2719.0,36.8,15.3,1
1830.0,51.6,8.1,1
416.0,58.3,13.9,0
2008.0,67.2,0.0,0
422.0,43.2,0.0,1
670.0,53.4,18.1,0
1950.0,83.7,28.7,0
695.0,61.2,0.0,0
1392.0,75.9,10.9,0
2760.0,61.7,0.0,1
1511.0,60.6,11.6,0
3992.0,69.2,5.2,0
3699.0,49.3,0.0,1
2507.0,48.7,0.0,1
3881.0,89.4,17.0,0
3525.0,82.8,27.3,0
1548.0,75.6,0.0,0
3099.0,42.5,0.0,1
893.0,36.7,30.3,1
2864.0,44.6,0.0,1
2168.0,86.6,23.1,0
461.0,79.9,36.0,0
1387.0,63.8,0.0,0
3839.0,88.3,21.4,0
1537.0,43.1,13.4,1
1053.0,65.8,6.3,0
1075.0,45.1,39.3,0
2125.0,51.9,0.0,1
3434.0,86.7,0.0,0
3129.0,82.8,0.0,0
1973.0,40.6,0.0,1
1151.0,48.7,0.0,1
566.0,67.7,0.0,0
2065.0,38.4,37.2,0
3333.0,65.3,0.0,1
3027.0,67.1,17.2,0
1871.0,51.0,37.6,0
2541.0,51.1,0.0,1
1970.0,47.6,15.3,1
2484.0,86.5,0.0,0
2263.0,56.4,35.9,0
2851.0,67.2,28.5,0
2228.0,51.6,27.3,0
3786.0,73.6,28.1,0
1941.0,40.6,37.2,0
457.0,38.9,23.1,0
1251.0,75.9,11.4,0
2202.0,75.0,0.0,0
2346.0,49.6,30.5,0
2389.0,54.5,22.2,0
2972.0,87.6,0.0,0
1389.0,40.7,28.3,1
2794.0,45.1,20.8,1
2935.0,58.7,38.7,0
1881.0,50.5,0.0,1
1848.0,70.7,30.1,0
1044.0,73.0,24.4,0
1890.0,64.0,0.0,0
3233.0,68.6,21.4,0
3672.0,58.8,6.0,1
2537.0,76.8,0.0,0
1478.0,37.3,30.7,1
2856.0,52.2,0.0,1
3065.0,72.6,22.5,0
1596.0,53.1,38.7,0
3376.0,39.3,0.0,1
665.0,54.0,36.7,0
439.0,74.1,0.0,0
843.0,41.7,0.0,1
962.0,74.9,23.6,0
3564.0,77.7,0.0,0
1930.0,69.9,0.0,0
1390.0,48.4,0.0,1
1945.0,79.3,29.0,0
1821.0,46.8,28.6,0
1485.0,84.8,0.0,0
896.0,73.9,0.0,0
2761.0,38.0,0.0,1
892.0,79.0,0.0,0
3192.0,62.9,0.0,1
1126.0,59.9,17.3,0
3033.0,58.1,21.3,0
3300.0,68.4,0.0,1
851.0,74.9,16.6,0
712.0,84.3,19.5,0
3818.0,50.0,0.0,1
2067.0,69.7,0.0,0
2669.0,72.7,34.1,0
484.0,72.1,0.0,0
1403.0,62.1,16.8,0
2219.0,56.5,38.1,0
3590.0,76.9,38.2,0
1377.0,51.5,0.0,1
3191.0,46.4,0.0,1
2784.0,65.0,18.0,0
815.0,49.7,0.0,1
1456.0,36.8,0.0,1
1256.0,37.8,27.2,1
1993.0,73.2,0.0,0
2687.0,88.5,31.9,0
1960.0,60.0,38.2,0
1280.0,43.1,24.3,1
2905.0,80.0,0.0,0
2504.0,49.4,33.5,0
2270.0,89.8,16.8,0
2396.0,66.0,0.0,0
1199.0,47.8,9.1,1
2850.0,62.3,0.0,1
1795.0,53.4,0.0,1
1708.0,77.9,20.0,0
939.0,40.8,0.0,1
2549.0,82.1,0.0,0
2570.0,77.2,17.7,0
1625.0,82.4,0.0,0
3495.0,84.2,7.7,0
3444.0,47.6,0.0,1
793.0,63.7,12.0,0
2902.0,81.7,7.3,0
1818.0,55.8,0.0,1
3999.0,38.3,16.5,1
1210.0,51.0,0.0,1
1410.0,48.3,0.0,1
1992.0,82.9,0.0,0
1367.0,60.5,0.0,0
2891.0,72.6,0.0,0
2131.0,87.9,16.8,0
1195.0,51.5,15.9,0
2223.0,76.9,8.8,0
3600.0,36.3,9.0,1
3253.0,40.7,0.0,1
2196.0,43.9,0.0,1
1439.0,52.2,0.0,1
1048.0,57.2,10.8,0
3562.0,61.2,33.1,0
2957.0,48.5,0.0,1
2460.0,38.6,0.0,1
3566.0,72.3,0.0,0
838.0,36.3,18.9,1
2857.0,79.5,0.0,0
1180.0,86.1,18.4,0
834.0,74.1,0.0,0
2076.0,67.8,0.0,0
1795.0,71.1,0.0,0
3788.0,70.9,37.0,0
1566.0,86.2,30.6,0
3334.0,88.0,0.0,0
3096.0,58.5,0.0,1
2805.0,68.9,0.0,0
3713.0,79.2,0.0,0
1869.0,35.1,0.0,1
1803.0,64.0,0.0,0
979.0,70.9,12.7,0
1393.0,74.4,32.5,0
3567.0,55.3,27.5,0
2108.0,51.3,23.1,0
1629.0,45.0,17.8,1
1178.0,65.7,8.3,0
2146.0,85.6,0.0,0
2980.0,84.3,0.0,0
1432.0,54.8,0.0,1
3128.0,49.2,6.8,1
2667.0,78.4,0.0,0
3235.0,74.9,0.0,0
1303.0,62.8,23.5,0
2672.0,56.4,22.4,0
953.0,41.8,16.8,1
1710.0,78.2,17.0,0
3008.0,69.0,7.4,0
2674.0,55.7,29.0,0
1076.0,85.5,0.0,0
3490.0,71.3,5.0,0
592.0,86.1,6.1,0
2543.0,61.1,0.0,1
3942.0,60.0,25.0,0
2313.0,86.5,28.8,0
3282.0,87.8,19.7,0
2543.0,87.8,19.3,0
3219.0,80.0,0.0,0
2760.0,60.4,0.0,1
2888.0,46.6,0.0,1
1220.0,56.1,33.7,0
3071.0,86.6,33.8,0
1256.0,55.0,34.5,0
3930.0,76.6,35.8,0
1220.0,85.8,24.4,0
1252.0,88.4,0.0,0
3491.0,87.1,0.0,0
1275.0,65.5,0.0,0
1699.0,62.1,17.6,0
2973.0,89.3,0.0,0
971.0,47.0,23.3,0
973.0,45.3,6.8,1
2151.0,88.0,0.0,0
1277.0,72.9,10.6,0
1248.0,64.5,17.5,0
433.0,42.3,24.1,0
1734.0,63.2,0.0,0
1546.0,86.9,0.0,0
512.0,68.2,0.0,0
2636.0,57.3,20.6,0
2656.0,65.3,6.0,0
655.0,83.7,19.2,0
1541.0,85.2,27.6,0
3542.0,57.0,0.0,1
2496.0,68.4,37.1,0
1883.0,50.4,0.0,1
2074.0,59.8,0.0,1
1150.0,47.1,18.8,1
3323.0,64.2,8.4,0
3690.0,66.8,5.8,0
3678.0,53.6,37.1,0
1206.0,50.0,0.0,1
1519.0,43.3,0.0,1
978.0,42.7,0.0,1
1506.0,74.1,36.7,0
1598.0,47.2,0.0,1
2679.0,41.5,0.0,1
1083.0,89.9,0.0,0
3710.0,49.3,18.9,1
771.0,84.3,16.9,0
425.0,68.5,0.0,0
3478.0,74.3,0.0,0
2934.0,65.9,32.9,0
1679.0,44.9,5.3,1
2544.0,81.6,0.0,0
1205.0,80.5,0.0,0
1006.0,54.2,5.2,1
2096.0,77.0,34.6,0
1671.0,64.9,0.0,0
2615.0,85.0,30.4,0
1185.0,79.2,35.7,0
2787.0,37.3,0.0,1
3161.0,83.4,0.0,0
1000.0,88.3,9.2,0
558.0,75.8,8.4,0
1983.0,41.6,0.0,1
3186.0,79.4,33.2,0
2743.0,70.6,0.0,0
2927.0,53.6,29.1,0
1850.0,83.6,0.0,0
1246.0,66.1,0.0,0
2314.0,81.9,0.0,0
1136.0,71.9,33.8,0
3014.0,50.9,30.3,0
1109.0,88.6,10.6,0
1449.0,66.4,0.0,0
2224.0,63.4,10.6,0
2152.0,57.2,0.0,1
2563.0,42.5,27.7,1
1975.0,72.7,0.0,0
3710.0,58.7,32.3,0
3424.0,86.4,0.0,0
3565.0,88.1,0.0,0
2666.0,77.2,27.4,0
2686.0,48.3,0.0,1
2593.0,74.4,0.0,0
1966.0,36.1,12.2,1
1560.0,80.5,0.0,0
2531.0,62.1,27.5,0
492.0,86.5,14.8,0
427.0,55.8,38.8,0
3466.0,49.5,0.0,1
567.0,89.7,9.4,0
2289.0,64.2,10.7,0
2614.0,82.5,0.0,0
1113.0,85.1,8.6,0
3625.0,63.5,38.8,0
1084.0,60.1,0.0,0
3584.0,65.4,0.0,1
3147.0,81.6,20.5,0
1267.0,88.1,0.0,0
943.0,53.1,22.2,0
1538.0,75.6,0.0,0
1833.0,50.7,0.0,1
1285.0,68.6,30.2,0
3996.0,79.3,36.7,0
1227.0,83.8,0.0,0
3390.0,59.7,18.5,0
973.0,55.3,0.0,0
3929.0,48.9,0.0,1
1212.0,42.3,18.3,1
1918.0,55.1,0.0,1
2411.0,83.0,32.0,0
833.0,58.0,0.0,0
3341.0,52.5,0.0,1
1389.0,75.7,0.0,0
2377.0,46.9,20.8,1
2379.0,49.1,20.8,1
2570.0,86.5,0.0,0
600.0,39.5,0.0,1
1007.0,57.8,18.7,0
980.0,66.7,0.0,0
1487.0,47.7,35.0,0
922.0,50.5,32.1,0
3719.0,47.2,11.9,1
2247.0,54.0,0.0,1
2645.0,84.4,0.0,0
1687.0,58.7,0.0,1
1394.0,58.0,0.0,0
2211.0,56.3,0.0,1
1460.0,88.0,32.3,0
1637.0,41.5,0.0,1
2030.0,83.0,0.0,0
2221.0,53.0,0.0,1
3944.0,87.6,0.0,0
1204.0,52.3,39.5,0
2157.0,39.6,0.0,1
938.0,63.6,38.5,0
1660.0,47.5,22.3,1
2982.0,76.4,0.0,0
1028.0,71.2,25.1,0
2493.0,72.8,0.0,0
1900.0,45.6,0.0,1
586.0,74.0,7.9,0
3759.0,52.1,7.6,1
1889.0,89.9,0.0,0
3222.0,75.2,0.0,0
1899.0,67.5,0.0,0
3774.0,82.7,31.6,0
1446.0,67.4,13.2,0
1884.0,65.4,0.0,0
3132.0,48.1,19.2,1
1637.0,72.3,7.1,0
1712.0,55.6,0.0,1
3981.0,37.4,9.6,1
2400.0,79.9,34.9,0
2882.0,37.9,0.0,1
2716.0,72.0,15.1,0
3381.0,43.6,26.4,1
3503.0,58.8,17.7,0
2428.0,82.3,0.0,0
1460.0,40.2,27.7,1
482.0,71.7,31.6,0
2612.0,68.7,32.1,0
3372.0,82.7,0.0,0
2022.0,44.5,22.9,1
993.0,79.0,5.8,0
1437.0,59.8,0.0,0
2236.0,58.6,0.0,1
3412.0,54.9,7.0,1
1018.0,56.2,16.7,0
2604.0,63.6,17.5,0
3112.0,40.9,0.0,1
3770.0,58.4,16.5,1
820.0,70.9,0.0,0
3735.0,62.4,38.1,0
2565.0,44.1,0.0,1
3160.0,55.0,0.0,1
594.0,59.4,17.7,0
2222.0,71.8,10.9,0
2641.0,84.5,0.0,0
1505.0,65.3,0.0,0
1954.0,72.2,8.4,0
2395.0,39.2,30.4,1
2389.0,87.5,0.0,0
551.0,52.3,13.4,0
1982.0,54.5,0.0,1
1170.0,47.3,19.5,0
3700.0,39.7,0.0,1
3916.0,78.5,0.0,0
1479.0,48.2,33.1,0
1031.0,50.5,0.0,1
1190.0,45.0,29.2,0
2120.0,88.6,0.0,0
3548.0,78.0,0.0,0
2200.0,86.1,17.3,0
599.0,82.4,30.2,0
544.0,84.8,0.0,0
1219.0,61.3,9.9,0
3434.0,44.4,0.0,1
2637.0,53.0,30.6,0
2427.0,51.1,0.0,1
1548.0,74.4,20.8,0
3746.0,36.4,0.0,1
1592.0,42.8,34.0,0
3406.0,72.6,9.3,0
3625.0,41.8,18.4,1
2140.0,37.7,0.0,1
3619.0,41.0,0.0,1
1396.0,73.0,0.0,0
2770.0,42.7,12.9,1
717.0,43.0,0.0,1
2106.0,47.7,19.3,1
1182.0,76.3,0.0,0
626.0,46.0,32.2,0
413.0,36.9,35.2,0
1569.0,84.8,5.6,0
2522.0,83.2,21.7,0
2039.0,45.2,14.1,1
1486.0,49.6,14.6,0
3968.0,45.4,14.4,1
3782.0,74.6,18.6,0
852.0,48.8,0.0,1
1894.0,86.2,0.0,0
2736.0,80.5,15.5,0
3041.0,67.4,14.5,0
1719.0,35.5,0.0,1
3087.0,83.6,0.0,0
847.0,75.0,5.0,0
1595.0,78.3,0.0,0
2979.0,39.0,16.9,1
2652.0,74.0,25.2,0
3414.0,79.3,0.0,0
569.0,87.6,0.0,0
1028.0,66.9,0.0,0
575.0,62.9,0.0,0
1092.0,58.4,6.0,0
415.0,73.6,17.2,0
2215.0,85.6,37.4,0
2302.0,68.0,0.0,0
2768.0,47.5,26.6,1
1786.0,36.0,0.0,1
412.0,69.1,16.6,0
2826.0,82.6,0.0,0
595.0,38.6,29.4,0
3518.0,56.9,15.0,1
482.0,86.7,0.0,0
2310.0,62.6,32.3,0
3622.0,47.1,0.0,1
2461.0,54.5,0.0,1
2590.0,57.4,19.2,0
2854.0,41.5,17.2,1
841.0,71.3,0.0,0
2830.0,67.6,0.0,0
3569.0,70.6,0.0,0
3907.0,68.6,7.6,0
1995.0,35.9,15.9,1
1640.0,44.6,0.0,1
3112.0,44.1,0.0,1
2354.0,40.4,13.2,1
1326.0,75.5,21.1,0
1020.0,41.6,0.0,1
1013.0,71.8,10.2,0
2053.0,44.8,0.0,1
1012.0,41.5,0.0,1
471.0,43.9,25.4,0
588.0,63.0,21.9,0
3748.0,70.5,0.0,0
663.0,79.7,38.2,0
663.0,42.1,33.7,0
2024.0,68.9,19.3,0
1282.0,77.6,26.4,0
3866.0,52.2,23.4,1
3680.0,39.4,15.6,1
1857.0,43.6,0.0,1
2015.0,40.0,34.0,0
1750.0,83.8,0.0,0
536.0,55.7,36.1,0
1454.0,63.8,0.0,0
842.0,77.3,0.0,0
769.0,55.4,9.3,0
2419.0,70.7,0.0,0
756.0,39.2,0.0,1
771.0,61.4,0.0,0
2130.0,40.3,6.4,1
1992.0,48.7,0.0,1
895.0,51.1,0.0,1
416.0,74.5,15.4,0
1095.0,72.1,37.2,0
1249.0,76.1,11.1,0
3281.0,38.4,0.0,1
3696.0,89.7,29.2,0
1861.0,38.0,38.3,0
1858.0,80.4,18.6,0
2965.0,75.7,32.1,0
2657.0,67.5,0.0,0
1063.0,59.1,33.8,0
788.0,76.6,30.3,0
1975.0,75.7,0.0,0
2433.0,42.5,0.0,1
899.0,78.6,0.0,0
1456.0,39.3,18.6,1
1501.0,62.5,0.0,1
1341.0,70.5,30.4,0
2059.0,80.2,14.4,0
2751.0,60.5,0.0,1
2234.0,48.0,0.0,1
1125.0,62.0,0.0,0
771.0,48.8,0.0,1
3359.0,64.1,34.4,0
2125.0,60.4,16.0,0
624.0,77.9,38.8,0
1329.0,48.2,5.8,1
3295.0,46.0,0.0,1
3106.0,61.1,8.9,1
3553.0,37.8,0.0,1
2568.0,47.6,0.0,1
1922.0,54.5,0.0,1
1936.0,61.8,0.0,0
1098.0,49.8,17.9,0
2743.0,65.8,33.3,0
2506.0,83.3,0.0,0
958.0,64.9,0.0,0
3588.0,50.8,17.0,1
1726.0,38.4,12.4,1
579.0,42.5,7.2,1
1580.0,65.9,0.0,0
3531.0,72.6,0.0,0
3701.0,37.7,20.5,1
2165.0,45.2,38.3,0
3843.0,52.5,0.0,1
3551.0,52.6,0.0,1
3371.0,87.7,0.0,0
3495.0,46.2,31.6,0
1775.0,38.4,0.0,1
3123.0,54.4,11.7,1
2478.0,42.4,35.2,1
2991.0,42.0,0.0,1
1040.0,57.4,0.0,0
3033.0,51.9,0.0,1
3847.0,40.0,0.0,1
1490.0,68.2,19.6,0
3950.0,62.6,27.4,0
1762.0,39.2,0.0,1
1119.0,82.5,11.1,0
804.0,50.7,0.0,1
3226.0,87.9,6.5,0
2397.0,86.2,10.5,0
1506.0,58.9,0.0,1
2590.0,47.6,7.5,1
1596.0,80.9,17.4,0
2014.0,54.9,0.0,1
3506.0,44.0,32.8,1
2805.0,65.3,0.0,1
3145.0,61.9,0.0,1
2501.0,81.8,31.6,0
3969.0,75.1,0.0,0
1269.0,83.2,0.0,0
1344.0,75.4,0.0,0
733.0,70.3,0.0,0
2394.0,62.5,0.0,1
2608.0,89.3,0.0,0
3013.0,87.8,13.9,0
1608.0,81.7,0.0,0
444.0,77.6,10.5,0
2676.0,66.8,32.1,0
3995.0,49.3,0.0,1
1460.0,83.1,25.4,0
1062.0,35.6,38.9,0
1414.0,47.5,22.7,0
1931.0,57.2,9.1,0
1303.0,67.2,0.0,0
1649.0,65.8,0.0,0
2698.0,44.7,25.4,1
1642.0,40.8,34.9,0
1826.0,47.2,21.7,1
544.0,54.2,16.0,0
3705.0,35.8,0.0,1
1865.0,73.1,0.0,0
1581.0,48.6,15.8,1
711.0,54.3,0.0,0
2683.0,53.4,13.9,0
3510.0,63.2,6.4,1
548.0,82.3,0.0,0
923.0,43.2,0.0,1
927.0,53.7,18.7,0
2568.0,73.1,39.9,0
3716.0,37.4,8.9,1
1976.0,80.6,0.0,0
1638.0,87.9,0.0,0
3157.0,68.4,0.0,0
3073.0,87.6,0.0,0
1288.0,57.7,0.0,1
979.0,57.8,23.5,0
1688.0,40.8,0.0,1
3192.0,36.9,17.6,1
2902.0,48.4,33.9,0
2797.0,61.3,7.0,0
3386.0,62.9,31.9,0
1398.0,47.0,0.0,1
1623.0,68.7,29.7,0
552.0,45.0,0.0,1
3527.0,52.9,0.0,1
2497.0,45.8,30.3,1
1473.0,73.3,0.0,0
650.0,63.4,0.0,0
3004.0,75.5,9.6,0
3095.0,38.1,0.0,1
2798.0,58.4,0.0,1
1134.0,88.2,0.0,0
3688.0,37.9,0.0,1
3111.0,58.0,9.8,1
2768.0,37.2,11.5,1
2743.0,43.1,0.0,1
3656.0,60.4,33.9,0
3742.0,43.7,6.3,1
2544.0,63.5,27.1,0
1900.0,85.8,25.4,0
1709.0,46.0,22.9,0
3349.0,40.9,18.1,1
2721.0,80.4,15.5,0
678.0,60.3,0.0,0
912.0,83.5,0.0,0
3641.0,51.8,0.0,1
3584.0,69.5,30.7,0
3827.0,85.8,0.0,0
1940.0,44.4,38.7,0
3223.0,79.0,0.0,0
3382.0,69.7,36.7,0
1537.0,79.7,0.0,0
923.0,44.4,0.0,1
3989.0,58.9,0.0,1
509.0,42.1,20.9,0
2550.0,87.8,0.0,0
2741.0,38.4,0.0,1
2854.0,38.6,23.8,1
1320.0,84.4,35.5,0
2998.0,51.5,17.1,1
1179.0,67.8,16.1,0
3385.0,50.8,0.0,1
1189.0,70.7,27.7,0
2908.0,45.6,0.0,1
3220.0,60.2,15.8,0
1080.0,64.3,5.2,0
1257.0,53.4,0.0,1
3205.0,48.8,0.0,1
710.0,42.7,28.8,0
1087.0,73.8,16.3,0
2040.0,44.3,19.8,1
3749.0,51.1,34.3,0
2423.0,53.5,19.7,0
1796.0,60.0,0.0,0
3922.0,73.6,31.4,0
2069.0,58.5,0.0,1
1961.0,82.9,14.6,0
1882.0,72.4,23.8,0
1524.0,81.1,0.0,0
1573.0,74.4,26.7,0
2876.0,43.2,18.3,1
547.0,88.8,0.0,0
2855.0,78.3,17.2,0
1124.0,66.5,36.1,0
1783.0,44.1,0.0,1
928.0,44.5,0.0,1
2390.0,68.8,0.0,0
3026.0,57.9,17.8,0
1677.0,72.2,0.0,0
988.0,55.5,0.0,1
1215.0,63.2,26.6,0
3345.0,45.3,36.6,0
1364.0,43.5,34.6,0
3189.0,39.2,23.0,1
1592.0,80.1,0.0,0
1079.0,65.5,0.0,0
3018.0,87.1,32.2,0
2087.0,76.2,0.0,0
513.0,77.3,0.0,0
3856.0,63.0,23.9,0
932.0,79.8,0.0,0
1672.0,86.8,30.5,0
1785.0,74.7,8.5,0
2162.0,40.8,5.3,1
3228.0,70.8,0.0,0
422.0,41.6,0.0,1
3757.0,39.2,38.3,1
2726.0,73.1,13.7,0
3822.0,80.9,0.0,0
3343.0,43.7,0.0,1
3740.0,39.1,20.5,1
2564.0,83.8,0.0,0
1686.0,42.3,0.0,1
1994.0,36.9,0.0,1
2769.0,74.7,0.0,0
1937.0,81.6,0.0,0
3034.0,63.3,0.0,1
731.0,64.7,9.6,0
3388.0,53.5,0.0,1
1135.0,48.1,0.0,1
3798.0,76.5,0.0,0
960.0,81.7,25.1,0
865.0,52.7,0.0,1
3323.0,50.1,0.0,1
3347.0,49.7,39.3,0
3060.0,37.8,14.5,1
3858.0,50.5,9.8,1
1374.0,36.4,0.0,1
3376.0,78.4,0.0,0
1667.0,49.1,0.0,1
2335.0,73.0,26.8,0
2004.0,64.9,0.0,0
421.0,81.1,0.0,0
2468.0,87.8,0.0,0
3091.0,55.2,6.6,1
1028.0,39.9,0.0,1
3754.0,76.2,0.0,0
2309.0,36.2,16.0,1
1042.0,47.3,20.9,0
2725.0,37.9,30.1,1
1091.0,84.4,10.7,0
629.0,35.3,0.0,1
2867.0,62.1,16.3,0
799.0,58.3,0.0,0
782.0,70.9,15.0,0
3064.0,50.9,0.0,1
599.0,83.1,18.2,0
3315.0,75.4,34.3,0
3266.0,58.8,0.0,1
909.0,54.7,0.0,0
2266.0,79.9,31.4,0
748.0,76.6,0.0,0
2677.0,56.9,13.7,0
627.0,53.8,0.0,0
3800.0,37.1,39.7,1
1148.0,39.5,37.4,0
2858.0,38.0,0.0,1
862.0,36.3,12.1,1
1155.0,43.4,8.7,1
2023.0,82.1,12.0,0
2463.0,78.9,15.2,0
3996.0,81.5,34.3,0
493.0,69.3,0.0,0
401.0,69.3,0.0,0
1661.0,41.8,0.0,1
1718.0,73.4,14.9,0
3582.0,50.4,21.0,1
3685.0,63.6,0.0,1
3570.0,87.5,12.2,0
915.0,82.9,0.0,0
1884.0,47.8,25.3,0
3085.0,75.5,8.9,0
1525.0,40.7,36.4,0
2788.0,36.5,15.6,1
1254.0,36.5,10.5,1
1564.0,44.4,0.0,1
3498.0,73.2,8.6,0
1302.0,55.0,0.0,1
3872.0,35.9,13.3,1
1503.0,89.3,16.2,0
485.0,64.3,0.0,0
1318.0,56.7,0.0,1
1016.0,63.5,0.0,0
2225.0,63.6,24.6,0
806.0,60.9,0.0,0
2654.0,68.7,18.5,0
3550.0,83.7,0.0,0
1705.0,51.6,32.1,0
1007.0,61.8,30.9,0
1840.0,35.2,0.0,1
3229.0,82.3,22.1,0
2529.0,51.8,0.0,1
764.0,49.9,35.8,0
2334.0,89.9,0.0,0
2085.0,67.1,21.0,0
1578.0,41.8,0.0,1
797.0,49.6,9.2,1
3932.0,54.4,0.0,1
1034.0,89.2,17.6,0
1094.0,58.7,0.0,1
924.0,47.7,0.0,1
2453.0,66.3,25.9,0
1997.0,57.3,0.0,1
1298.0,38.0,0.0,1
1946.0,82.4,12.9,0
2825.0,35.9,0.0,1
1414.0,84.4,39.3,0
3695.0,78.6,0.0,0
1503.0,39.2,35.6,0
1113.0,74.8,18.3,0
3836.0,77.4,0.0,0
3318.0,68.1,0.0,0
1635.0,66.8,29.1,0
3429.0,37.7,36.4,1
2268.0,38.3,0.0,1
1648.0,75.0,0.0,0
3423.0,40.8,0.0,1
3108.0,48.3,32.6,0
1472.0,62.4,5.9,0
2584.0,44.0,0.0,1
1730.0,78.4,35.9,0
404.0,79.4,30.5,0
3863.0,81.3,38.5,0
2379.0,37.7,0.0,1
2554.0,58.5,0.0,1
2560.0,81.6,0.0,0
2382.0,55.0,35.0,0
1444.0,73.3,0.0,0
3898.0,67.4,0.0,1
2638.0,54.1,28.8,0
2815.0,50.2,26.2,1
2037.0,70.9,0.0,0
1436.0,42.3,0.0,1
632.0,82.3,0.0,0
1661.0,66.7,0.0,0
1034.0,41.1,0.0,1
2784.0,73.7,0.0,0
3564.0,58.7,0.0,1
1490.0,46.2,28.5,0
1598.0,87.9,15.7,0
2813.0,74.6,0.0,0
937.0,67.6,16.1,0
3746.0,81.7,0.0,0
1710.0,64.9,33.7,0
764.0,59.3,18.2,0
1029.0,45.4,8.4,1
3758.0,43.4,35.4,1
1290.0,58.8,0.0,0
2784.0,60.1,0.0,1
962.0,75.3,0.0,0
1099.0,59.3,0.0,0
3565.0,67.6,11.2,0
933.0,80.8,0.0,0
468.0,89.6,0.0,0
2204.0,52.7,31.7,0
3506.0,84.6,28.5,0
1574.0,79.3,6.7,0
861.0,38.7,34.3,0
3936.0,53.4,21.5,0
2836.0,47.0,0.0,1
3462.0,71.5,15.5,0
3108.0,65.5,0.0,1
2914.0,62.2,0.0,1
1784.0,77.0,13.8,0
1568.0,53.3,0.0,1
2981.0,56.1,0.0,1
2980.0,82.6,0.0,0
3822.0,88.5,24.8,0
2447.0,77.7,11.9,0
1461.0,46.9,0.0,1
2162.0,41.2,13.4,1
2609.0,46.5,0.0,1
1936.0,58.3,26.8,0
3248.0,48.0,0.0,1
2505.0,84.6,0.0,0
434.0,71.9,23.7,0
2451.0,57.9,33.6,0
2681.0,50.1,0.0,1
3695.0,55.9,0.0,1
1889.0,61.2,20.7,0
2468.0,74.3,0.0,0
2110.0,39.9,0.0,1
2314.0,81.7,38.0,0
642.0,42.0,0.0,1
3630.0,49.4,0.0,1
3677.0,89.6,0.0,0
2373.0,45.5,0.0,1
2404.0,40.6,9.6,1
607.0,70.1,19.6,0
2553.0,56.6,0.0,1
1945.0,40.1,28.5,1
2953.0,35.2,0.0,1
570.0,39.4,0.0,1
2959.0,63.8,12.8,0
1433.0,47.7,0.0,1
2746.0,77.8,34.6,0
2658.0,82.2,0.0,0
1217.0,43.0,30.9,0
1986.0,53.5,14.4,1
3408.0,43.1,0.0,1
2580.0,50.8,26.0,0
647.0,48.2,0.0,1
1994.0,78.3,0.0,0
1522.0,54.0,0.0,1
2710.0,62.3,14.7,0
2612.0,72.1,22.9,0
437.0,80.2,19.6,0
2588.0,51.6,36.1,0
3045.0,46.5,0.0,1
3167.0,88.8,7.8,0
612.0,52.6,16.4,0
1493.0,71.9,10.9,0
1917.0,72.3,19.2,0
1047.0,63.3,30.1,0
1915.0,47.6,0.0,1
656.0,42.8,12.1,1
808.0,61.8,14.3,0
2807.0,63.1,31.9,0
1345.0,77.5,0.0,0
2961.0,74.0,0.0,0
573.0,85.2,25.4,0
2426.0,88.4,34.9,0
1809.0,75.0,6.2,0
3269.0,39.2,39.3,1
3222.0,57.3,38.7,0
1752.0,68.5,5.8,0
2642.0,67.5,0.0,0
1219.0,45.0,0.0,1
2489.0,67.1,13.9,0
693.0,54.2,0.0,0
1965.0,53.6,0.0,1
