kh_md_ft,kh_welltest,lateral_ft,depletion_idx,offset_wct,gor_scf,frac_efficiency_post,productivity_boed
890.0,1019.0,4843.0,0.21,0.38,1190.0,0.21,8.2
1038.0,1036.0,8581.0,0.22,0.66,1186.0,0.2755,10.9
766.0,731.0,6924.0,0.61,0.31,2182.0,0.2167,8.6
840.0,809.0,9027.0,0.43,0.06,1439.0,0.366,14.7
2162.0,2509.0,4365.0,0.28,0.03,1163.0,0.3877,14.8
1774.0,2132.0,7886.0,0.74,0.56,854.0,0.3697,13.1
67.0,61.0,5014.0,0.58,0.11,751.0,0.0496,1.9
516.0,467.0,8777.0,0.49,0.22,2448.0,0.2056,7.7
583.0,617.0,4840.0,0.47,0.26,1473.0,0.1858,6.8
164.0,206.0,4515.0,0.31,0.5,644.0,0.0731,2.9
717.0,852.0,8992.0,0.47,0.34,2313.0,0.1942,8.3
1806.0,1497.0,4445.0,0.34,0.18,2408.0,0.2712,10.5
279.0,268.0,5572.0,0.3,0.17,974.0,0.1117,4.1
871.0,757.0,9773.0,0.08,0.06,1132.0,0.4998,17.6
320.0,307.0,9668.0,0.7,0.66,2421.0,0.1144,4.7
389.0,494.0,9979.0,0.56,0.3,532.0,0.2069,7.6
2169.0,1752.0,6283.0,0.43,0.03,1149.0,0.3853,14.7
431.0,338.0,7696.0,0.52,0.43,1360.0,0.1997,7.9
963.0,850.0,9413.0,0.76,0.27,2041.0,0.1644,6.7
149.0,155.0,4959.0,0.35,0.74,1236.0,0.0955,3.8
2951.0,3239.0,9071.0,0.15,0.48,1177.0,0.7808,29.4
1077.0,1150.0,4682.0,0.57,0.17,1959.0,0.1962,7.2
575.0,686.0,10393.0,0.39,0.4,2199.0,0.2275,10.2
1054.0,809.0,8461.0,0.36,0.18,687.0,0.3769,14.2
215.0,257.0,7453.0,0.09,0.48,785.0,0.1191,4.7
1713.0,1635.0,7393.0,0.55,0.4,1820.0,0.3091,12.3
513.0,573.0,5270.0,0.3,0.15,1129.0,0.2184,8.3
565.0,463.0,6421.0,0.63,0.59,1837.0,0.1192,4.2
449.0,449.0,9090.0,0.35,0.28,848.0,0.2202,8.8
418.0,433.0,7787.0,0.41,0.13,2108.0,0.1901,7.4
1159.0,1379.0,7705.0,0.17,0.23,1143.0,0.3632,15.3
816.0,644.0,5367.0,0.23,0.05,1170.0,0.2014,7.6
1120.0,1126.0,8833.0,0.59,0.35,858.0,0.2445,9.8
660.0,561.0,6744.0,0.37,0.17,923.0,0.1871,6.7
1003.0,1082.0,5279.0,0.5,0.26,1697.0,0.1522,5.8
476.0,535.0,10606.0,0.09,0.17,1663.0,0.3188,12.5
3959.0,4802.0,7548.0,0.36,0.41,2149.0,0.485,19.0
190.0,175.0,7696.0,0.32,0.14,1761.0,0.1197,4.6
1824.0,2096.0,10870.0,0.19,0.29,1356.0,0.7235,27.1
1987.0,2437.0,6565.0,0.27,0.75,2107.0,0.2904,11.9
336.0,263.0,10601.0,0.19,0.39,533.0,0.2464,9.6
3958.0,4338.0,8864.0,0.35,0.19,1904.0,0.5511,21.3
1475.0,1703.0,8432.0,0.34,0.14,1586.0,0.3777,14.5
1447.0,1391.0,5641.0,0.34,0.25,942.0,0.2472,9.0
680.0,567.0,4362.0,0.42,0.54,1775.0,0.1629,6.8
559.0,644.0,7064.0,0.22,0.51,2473.0,0.2101,7.8
563.0,470.0,4071.0,0.48,0.79,1193.0,0.1453,5.5
909.0,885.0,4497.0,0.3,0.19,1777.0,0.1857,7.4
2040.0,2028.0,8167.0,0.24,0.14,1379.0,0.3544,13.2
769.0,856.0,9071.0,0.41,0.39,1285.0,0.2394,9.4
321.0,292.0,5176.0,0.42,0.11,1114.0,0.0924,3.9
1286.0,1161.0,9128.0,0.6,0.53,958.0,0.2667,12.5
1390.0,1411.0,10648.0,0.36,0.6,971.0,0.4254,17.5
1123.0,1306.0,9202.0,0.3,0.25,2049.0,0.408,16.2
1208.0,1702.0,9493.0,0.13,0.27,1148.0,0.4289,16.5
536.0,427.0,8905.0,0.3,0.32,1559.0,0.1772,6.7
316.0,332.0,5573.0,0.69,0.34,927.0,0.1106,4.3
332.0,282.0,6526.0,0.41,0.44,925.0,0.1412,5.9
180.0,209.0,10645.0,0.43,0.16,1674.0,0.1345,5.3
804.0,698.0,8628.0,0.48,0.51,1666.0,0.2363,9.2
622.0,562.0,9523.0,0.36,0.59,1511.0,0.1783,6.3
468.0,428.0,10781.0,0.39,0.25,1886.0,0.2381,9.0
63.0,62.0,5620.0,0.1,0.36,1774.0,0.0623,2.6
245.0,257.0,6252.0,0.23,0.39,900.0,0.1057,4.2
1631.0,1753.0,8514.0,0.4,0.66,611.0,0.4013,15.0
391.0,391.0,4171.0,0.7,0.38,1039.0,0.0929,3.6
888.0,727.0,7999.0,0.31,0.08,1362.0,0.2858,12.0
219.0,244.0,9661.0,0.26,0.78,917.0,0.1567,5.8
2103.0,2086.0,8273.0,0.34,0.22,1465.0,0.4933,18.8
593.0,706.0,6068.0,0.47,0.16,573.0,0.1466,5.7
839.0,754.0,9069.0,0.5,0.35,1454.0,0.2289,9.2
4275.0,3362.0,5022.0,0.33,0.35,1203.0,0.6393,23.6
2238.0,2226.0,10263.0,0.33,0.14,2418.0,0.6808,29.0
520.0,632.0,4706.0,0.12,0.16,2253.0,0.2048,8.6
414.0,424.0,10044.0,0.37,0.5,2402.0,0.1988,8.0
513.0,498.0,7485.0,0.4,0.51,1818.0,0.1568,6.0
1000.0,878.0,7001.0,0.26,0.09,2444.0,0.2691,11.2
611.0,796.0,7505.0,0.32,0.08,879.0,0.2149,8.6
485.0,415.0,5401.0,0.73,0.45,1565.0,0.1195,4.7
2151.0,1929.0,7204.0,0.2,0.19,1986.0,0.3532,13.4
607.0,661.0,9948.0,0.52,0.13,1465.0,0.2791,11.0
4187.0,3169.0,9607.0,0.41,0.4,927.0,0.4067,16.0
715.0,866.0,5141.0,0.69,0.24,1808.0,0.1799,7.2
2775.0,3047.0,8714.0,0.45,0.2,2442.0,0.6386,23.4
885.0,1013.0,9998.0,0.12,0.26,1546.0,0.5539,20.8
1437.0,1563.0,9738.0,0.66,0.32,996.0,0.3364,12.6
373.0,364.0,6979.0,0.46,0.22,581.0,0.1387,5.6
336.0,286.0,4337.0,0.67,0.31,708.0,0.0997,4.0
961.0,941.0,10518.0,0.27,0.51,2054.0,0.4146,15.7
1467.0,1267.0,6771.0,0.24,0.72,1471.0,0.2843,11.3
687.0,739.0,6527.0,0.84,0.41,917.0,0.1148,4.7
238.0,268.0,9317.0,0.45,0.4,2220.0,0.1578,6.0
224.0,280.0,5848.0,0.92,0.36,1372.0,0.0714,3.0
212.0,225.0,9843.0,0.3,0.49,2091.0,0.1203,4.7
162.0,186.0,4532.0,0.63,0.41,2123.0,0.0554,2.1
726.0,694.0,9185.0,0.46,0.14,1936.0,0.4066,15.6
1636.0,1523.0,10761.0,0.36,0.59,2445.0,0.4977,20.3
658.0,706.0,10970.0,0.25,0.16,2294.0,0.3447,13.0
109.0,103.0,10467.0,0.2,0.24,751.0,0.116,4.6
571.0,595.0,10095.0,0.59,0.53,1188.0,0.2346,8.7
584.0,498.0,5952.0,0.68,0.6,2408.0,0.1205,4.5
3557.0,3117.0,10767.0,0.44,0.33,1811.0,0.6931,27.3
207.0,228.0,10495.0,0.47,0.32,1387.0,0.1416,5.7
487.0,556.0,7741.0,0.6,0.33,2224.0,0.1347,5.4
2604.0,2246.0,6815.0,0.23,0.19,1778.0,0.5144,17.6
953.0,1054.0,4765.0,0.8,0.16,1241.0,0.1166,5.1
1044.0,964.0,8134.0,0.77,0.38,1042.0,0.1794,7.6
729.0,731.0,8904.0,0.67,0.1,2202.0,0.2144,7.9
866.0,1071.0,6828.0,0.12,0.19,2194.0,0.2267,8.4
1239.0,1399.0,6842.0,0.38,0.2,2337.0,0.3621,13.8
348.0,392.0,8013.0,0.36,0.2,2069.0,0.2097,9.0
1343.0,1788.0,4194.0,0.06,0.55,870.0,0.1903,7.2
222.0,200.0,10705.0,0.09,0.38,1277.0,0.209,8.5
865.0,746.0,6029.0,0.19,0.13,1156.0,0.267,10.4
767.0,689.0,4986.0,0.34,0.26,1016.0,0.2096,8.0
406.0,391.0,4038.0,0.3,0.22,2089.0,0.113,4.3
653.0,459.0,9998.0,0.69,0.06,749.0,0.1959,7.8
404.0,392.0,10042.0,0.04,0.4,1458.0,0.2818,10.2
282.0,260.0,4667.0,0.67,0.49,2231.0,0.0791,2.9
501.0,564.0,5066.0,0.14,0.47,2078.0,0.1473,6.0
275.0,290.0,7135.0,0.22,0.58,1035.0,0.1281,5.1
861.0,787.0,5300.0,0.58,0.31,571.0,0.099,4.0
265.0,290.0,9151.0,0.23,0.1,1328.0,0.1927,7.5
1176.0,1310.0,4406.0,0.23,0.27,1687.0,0.244,9.2
258.0,230.0,7848.0,0.25,0.23,2209.0,0.1541,6.6
423.0,393.0,6680.0,0.3,0.22,1557.0,0.195,8.4
404.0,289.0,7255.0,0.45,0.16,1032.0,0.1524,6.2
1920.0,1630.0,6973.0,0.61,0.27,1882.0,0.4642,16.8
866.0,775.0,5072.0,0.2,0.42,1303.0,0.1985,7.6
562.0,568.0,5542.0,0.64,0.53,2150.0,0.1459,5.2
991.0,860.0,4454.0,0.49,0.25,547.0,0.1576,6.1
123.0,114.0,4807.0,0.1,0.13,1338.0,0.0945,3.8
643.0,535.0,10845.0,0.32,0.66,1344.0,0.2192,9.3
3288.0,3373.0,5959.0,0.66,0.11,1675.0,0.3381,13.7
739.0,788.0,6149.0,0.42,0.29,1217.0,0.1809,7.2
702.0,746.0,4890.0,0.52,0.27,1304.0,0.1409,6.2
1031.0,1033.0,9286.0,0.43,0.13,1970.0,0.2203,8.9
1362.0,1081.0,10469.0,0.74,0.72,843.0,0.3273,13.2
135.0,123.0,9528.0,0.27,0.11,977.0,0.107,4.1
173.0,163.0,8288.0,0.41,0.33,705.0,0.1078,4.2
787.0,741.0,9693.0,0.59,0.23,1015.0,0.2082,7.9
375.0,380.0,6830.0,0.75,0.3,1511.0,0.1276,5.4
1900.0,2353.0,10016.0,0.26,0.45,878.0,0.4315,17.7
517.0,584.0,9590.0,0.2,0.5,647.0,0.1598,5.9
142.0,122.0,4012.0,0.45,0.27,2493.0,0.0765,3.0
241.0,267.0,7415.0,0.15,0.06,1410.0,0.1505,5.6
74.0,81.0,5852.0,0.07,0.58,2163.0,0.0726,2.8
552.0,489.0,4604.0,0.29,0.62,1978.0,0.1829,7.0
572.0,650.0,9923.0,0.6,0.31,831.0,0.1794,6.8
474.0,462.0,4056.0,0.12,0.39,1525.0,0.1534,6.1
1577.0,1276.0,9111.0,0.31,0.3,1636.0,0.3609,14.4
1735.0,1858.0,10917.0,0.26,0.35,816.0,0.6159,24.7
580.0,600.0,7374.0,0.7,0.31,724.0,0.1696,6.6
121.0,117.0,6599.0,0.38,0.67,1026.0,0.0833,3.1
1090.0,1084.0,8241.0,0.22,0.34,1023.0,0.2668,10.5
1037.0,931.0,9633.0,0.41,0.46,1055.0,0.3976,14.6
852.0,934.0,5682.0,0.53,0.49,1005.0,0.2444,8.7
1459.0,1449.0,5755.0,0.21,0.19,1594.0,0.2531,10.2
262.0,269.0,8250.0,0.06,0.06,1089.0,0.2065,7.5
3318.0,3500.0,10579.0,0.3,0.18,2043.0,0.8159,31.6
309.0,260.0,6089.0,0.69,0.12,605.0,0.1785,6.8
1211.0,1059.0,6637.0,0.72,0.65,1743.0,0.2103,8.2
172.0,124.0,10953.0,0.3,0.22,2045.0,0.1579,5.8
316.0,344.0,5234.0,0.4,0.43,1374.0,0.1226,4.7
2237.0,1865.0,4539.0,0.47,0.25,1139.0,0.2507,9.9
540.0,551.0,8128.0,0.24,0.28,1106.0,0.26,10.3
1302.0,1377.0,4170.0,0.25,0.6,1156.0,0.1537,6.3
804.0,880.0,5263.0,0.43,0.74,735.0,0.2049,8.2
612.0,511.0,8355.0,0.52,0.11,1662.0,0.1765,6.4
1980.0,1961.0,8617.0,0.41,0.42,1747.0,0.4972,18.3
550.0,707.0,7573.0,0.7,0.07,1279.0,0.2021,8.1
160.0,207.0,6686.0,0.48,0.31,2412.0,0.1075,4.4
350.0,406.0,8033.0,0.22,0.4,2323.0,0.1994,7.4
1034.0,1087.0,8504.0,0.19,0.13,1096.0,0.4019,15.2
913.0,785.0,9624.0,0.55,0.33,1965.0,0.2446,10.5
190.0,211.0,9549.0,0.59,0.14,733.0,0.1158,3.9
373.0,364.0,8654.0,0.18,0.15,2016.0,0.223,8.6
418.0,454.0,10260.0,0.55,0.62,1971.0,0.1882,6.7
497.0,452.0,9866.0,0.54,0.64,1213.0,0.2189,8.4
221.0,216.0,4933.0,0.44,0.7,1274.0,0.0839,3.4
402.0,412.0,10697.0,0.66,0.39,1672.0,0.1765,6.8
371.0,385.0,10242.0,0.7,0.33,1060.0,0.1542,6.4
1233.0,1328.0,6246.0,0.24,0.22,1645.0,0.3236,12.6
1271.0,1165.0,4141.0,0.49,0.1,2275.0,0.2083,8.5
592.0,484.0,8228.0,0.78,0.7,1390.0,0.1253,4.9
486.0,620.0,7069.0,0.55,0.18,908.0,0.199,7.6
744.0,1081.0,9247.0,0.48,0.45,1616.0,0.2344,8.9
346.0,370.0,7672.0,0.62,0.37,1806.0,0.1436,6.0
266.0,218.0,4535.0,0.08,0.53,1552.0,0.1562,6.2
314.0,279.0,5713.0,0.36,0.44,547.0,0.0814,3.5
400.0,432.0,10178.0,0.46,0.2,1839.0,0.257,9.6
262.0,321.0,4264.0,0.43,0.16,574.0,0.1064,4.1
757.0,631.0,9157.0,0.32,0.07,1335.0,0.2369,9.7
1192.0,1170.0,6044.0,0.44,0.09,1329.0,0.2534,9.2
187.0,192.0,7168.0,0.37,0.12,2193.0,0.1051,4.0
679.0,773.0,7717.0,0.64,0.16,2225.0,0.22,8.6
558.0,530.0,5751.0,0.06,0.51,2050.0,0.1663,6.6
874.0,691.0,8564.0,0.14,0.29,2139.0,0.3834,15.3
658.0,723.0,8854.0,0.29,0.55,938.0,0.261,10.5
208.0,246.0,4595.0,0.2,0.36,1933.0,0.1198,4.4
242.0,239.0,6617.0,0.35,0.23,1999.0,0.0934,3.6
681.0,724.0,9211.0,0.48,0.31,2056.0,0.1778,7.3
1515.0,1411.0,9051.0,0.54,0.22,2090.0,0.387,14.1
113.0,100.0,7812.0,0.72,0.42,826.0,0.0721,2.8
877.0,1023.0,9444.0,0.24,0.19,1014.0,0.3692,15.0
1723.0,1826.0,4754.0,0.31,0.2,2067.0,0.1723,6.1
589.0,633.0,4827.0,0.52,0.26,795.0,0.1303,5.3
1033.0,1294.0,8602.0,0.27,0.08,748.0,0.4002,16.2
379.0,324.0,8853.0,0.54,0.62,2454.0,0.1445,5.6
605.0,557.0,9702.0,0.6,0.36,2436.0,0.1951,7.4
182.0,186.0,5267.0,0.6,0.57,1173.0,0.0572,2.3
102.0,94.0,7617.0,0.33,0.4,517.0,0.0965,4.2
1414.0,1590.0,8626.0,0.42,0.35,1296.0,0.3287,12.7
302.0,294.0,5566.0,0.44,0.4,552.0,0.142,5.8
462.0,398.0,7618.0,0.2,0.13,787.0,0.2834,11.2
219.0,222.0,8469.0,0.24,0.32,948.0,0.1818,7.3
215.0,221.0,5501.0,0.61,0.14,2178.0,0.0929,3.8
579.0,666.0,6629.0,0.51,0.59,1251.0,0.1521,6.0
371.0,394.0,5514.0,0.32,0.22,516.0,0.1345,5.4
900.0,964.0,10321.0,0.78,0.17,1774.0,0.3288,13.3
955.0,1002.0,5658.0,0.66,0.24,641.0,0.181,6.7
860.0,836.0,4846.0,0.3,0.1,2288.0,0.2622,10.7
805.0,723.0,4246.0,0.11,0.12,991.0,0.2475,9.7
2350.0,2454.0,4315.0,0.58,0.56,975.0,0.2004,7.8
283.0,269.0,5341.0,0.17,0.25,1294.0,0.1251,5.3
637.0,820.0,8257.0,0.68,0.13,715.0,0.2319,9.5
1646.0,2013.0,4124.0,0.32,0.3,546.0,0.2226,8.6
1829.0,2011.0,6007.0,0.69,0.61,2329.0,0.2121,8.2
213.0,226.0,4407.0,0.4,0.14,2227.0,0.0839,3.4
518.0,511.0,6826.0,0.27,0.59,2333.0,0.1988,7.7
1971.0,1632.0,4340.0,0.14,0.17,1853.0,0.2693,10.3
999.0,967.0,8253.0,0.17,0.2,526.0,0.4004,15.1
778.0,790.0,8819.0,0.16,0.38,2446.0,0.4829,18.1
559.0,578.0,9119.0,0.44,0.63,1918.0,0.2329,8.5
489.0,525.0,5570.0,0.55,0.15,1330.0,0.2167,8.3
838.0,962.0,10080.0,0.24,0.25,1965.0,0.2662,11.1
544.0,490.0,8832.0,0.34,0.28,1634.0,0.2552,10.0
643.0,580.0,4397.0,0.24,0.26,1843.0,0.2198,9.1
708.0,881.0,7085.0,0.37,0.79,2148.0,0.2649,9.8
387.0,434.0,9374.0,0.38,0.34,2372.0,0.2562,9.3
1018.0,960.0,6176.0,0.22,0.1,2093.0,0.2756,10.7
6846.0,6737.0,6671.0,0.14,0.38,2292.0,0.9183,33.6
161.0,158.0,8407.0,0.27,0.54,1635.0,0.1031,3.8
862.0,866.0,4388.0,0.11,0.36,1177.0,0.3069,11.7
362.0,389.0,10769.0,0.25,0.37,1839.0,0.1836,6.9
1056.0,1544.0,5221.0,0.48,0.26,1612.0,0.26,9.6
690.0,710.0,4187.0,0.15,0.49,612.0,0.2101,8.7
1224.0,1351.0,4037.0,0.58,0.27,1652.0,0.1961,7.5
1703.0,1323.0,6797.0,0.63,0.15,1335.0,0.4377,16.5
776.0,721.0,10190.0,0.41,0.37,1239.0,0.3069,12.8
1645.0,1978.0,9738.0,0.27,0.04,1949.0,0.4397,15.5
102.0,108.0,10384.0,0.68,0.53,2270.0,0.0931,3.4
2374.0,1229.0,7736.0,0.85,0.27,894.0,0.237,8.7
898.0,993.0,7141.0,0.19,0.26,2090.0,0.2909,11.0
1575.0,2101.0,6701.0,0.35,0.5,839.0,0.2698,11.0
251.0,186.0,4325.0,0.28,0.37,1653.0,0.1155,4.8
342.0,430.0,10367.0,0.26,0.13,2196.0,0.1843,7.2
748.0,493.0,7473.0,0.78,0.31,2312.0,0.161,6.0
656.0,755.0,7185.0,0.58,0.24,1117.0,0.2201,8.3
834.0,833.0,7606.0,0.33,0.22,2138.0,0.3609,12.9
1584.0,1113.0,9559.0,0.23,0.15,2258.0,0.4816,18.9
162.0,173.0,5571.0,0.68,0.49,846.0,0.1113,4.4
1450.0,1723.0,8969.0,0.44,0.69,1269.0,0.3157,12.2
670.0,707.0,8975.0,0.17,0.54,2052.0,0.2799,11.5
565.0,617.0,9947.0,0.58,0.54,529.0,0.2249,8.1
205.0,193.0,4061.0,0.88,0.1,1752.0,0.0629,2.5
995.0,752.0,5193.0,0.02,0.05,1329.0,0.3397,13.0
96.0,107.0,7297.0,0.2,0.23,1535.0,0.0852,3.2
1117.0,1453.0,9954.0,0.64,0.35,1337.0,0.2054,8.3
202.0,239.0,10756.0,0.41,0.66,891.0,0.1306,5.0
694.0,515.0,8164.0,0.25,0.13,1197.0,0.26,10.1
605.0,482.0,5485.0,0.65,0.26,2222.0,0.1979,7.3
1695.0,1493.0,5292.0,0.32,0.46,1722.0,0.2125,8.2
577.0,454.0,8476.0,0.35,0.14,1455.0,0.2238,10.1
382.0,384.0,5470.0,0.67,0.21,1912.0,0.126,5.1
444.0,470.0,7872.0,0.24,0.24,867.0,0.2052,8.6
1841.0,1486.0,9844.0,0.42,0.23,667.0,0.6247,22.1
1022.0,1148.0,6729.0,0.16,0.56,1597.0,0.2884,10.4
489.0,535.0,6649.0,0.18,0.2,523.0,0.1896,8.2
551.0,507.0,4253.0,0.39,0.48,796.0,0.151,6.2
190.0,185.0,5779.0,0.58,0.4,1934.0,0.0826,3.4
908.0,677.0,8887.0,0.78,0.14,2303.0,0.1894,7.3
163.0,155.0,6523.0,0.39,0.17,1071.0,0.095,3.9
1214.0,1215.0,5108.0,0.23,0.13,1265.0,0.2367,9.3
737.0,756.0,4740.0,0.51,0.06,1862.0,0.1562,6.5
4490.0,4752.0,4665.0,0.09,0.35,2110.0,0.44,16.7
276.0,286.0,8614.0,0.83,0.32,1020.0,0.1062,4.5
613.0,589.0,8288.0,0.37,0.63,2152.0,0.224,7.7
2804.0,2926.0,7630.0,0.08,0.09,2445.0,0.7406,26.7
1725.0,2005.0,7502.0,0.27,0.25,676.0,0.5194,17.9
381.0,376.0,5072.0,0.29,0.3,949.0,0.0999,3.8
796.0,834.0,7504.0,0.51,0.36,1952.0,0.1871,6.7
666.0,648.0,4420.0,0.61,0.5,573.0,0.0959,3.6
833.0,756.0,10481.0,0.65,0.48,1068.0,0.2149,8.8
380.0,411.0,4406.0,0.41,0.51,2189.0,0.1124,4.4
619.0,570.0,6965.0,0.26,0.16,1863.0,0.2468,9.4
185.0,196.0,4004.0,0.19,0.65,1781.0,0.1086,4.0
741.0,744.0,9503.0,0.48,0.69,1724.0,0.2246,8.7
953.0,911.0,5163.0,0.4,0.27,1504.0,0.1815,6.8
554.0,528.0,10474.0,0.53,0.31,2033.0,0.2172,8.5
183.0,169.0,4308.0,0.23,0.61,2231.0,0.0805,3.2
1467.0,1146.0,9746.0,0.82,0.4,2091.0,0.2115,8.8
890.0,943.0,8596.0,0.54,0.38,1465.0,0.3001,11.4
372.0,385.0,5748.0,0.29,0.22,2057.0,0.168,6.7
531.0,604.0,5417.0,0.7,0.88,2011.0,0.1408,5.8
200.0,185.0,6504.0,0.53,0.34,1412.0,0.0806,3.2
293.0,389.0,9799.0,0.6,0.53,1168.0,0.1058,4.0
433.0,409.0,10034.0,0.18,0.2,1320.0,0.2132,8.0
1777.0,1558.0,5227.0,0.4,0.54,1486.0,0.2685,10.5
399.0,344.0,6474.0,0.97,0.62,794.0,0.1166,4.3
1110.0,856.0,5662.0,0.27,0.63,937.0,0.2542,9.2
432.0,544.0,4858.0,0.16,0.49,704.0,0.1602,6.3
811.0,996.0,8525.0,0.53,0.32,645.0,0.2949,10.9
594.0,650.0,6421.0,0.37,0.74,1632.0,0.156,6.2
1337.0,1169.0,5578.0,0.22,0.38,1896.0,0.3044,12.6
434.0,569.0,10062.0,0.31,0.11,1727.0,0.3167,12.9
189.0,179.0,9238.0,0.2,0.61,1954.0,0.1078,4.4
220.0,211.0,9416.0,0.27,0.26,1313.0,0.1471,5.8
435.0,539.0,4274.0,0.16,0.34,2098.0,0.1325,4.7
245.0,270.0,10406.0,0.58,0.03,1995.0,0.1247,5.0
923.0,1285.0,8023.0,0.39,0.39,1922.0,0.2888,11.4
458.0,476.0,7527.0,0.12,0.29,2032.0,0.1633,6.3
4446.0,4189.0,4074.0,0.7,0.32,963.0,0.2269,9.4
166.0,151.0,10284.0,0.35,0.15,1639.0,0.1708,6.6
783.0,593.0,7807.0,0.15,0.44,2050.0,0.2961,11.1
270.0,259.0,9776.0,0.67,0.14,698.0,0.1739,6.3
448.0,532.0,8589.0,0.58,0.32,994.0,0.1463,5.3
745.0,815.0,9577.0,0.23,0.3,1482.0,0.3045,11.6
104.0,104.0,8851.0,0.16,0.44,1328.0,0.1476,5.8
804.0,692.0,10447.0,0.37,0.27,2329.0,0.2621,10.2
3048.0,3154.0,5578.0,0.63,0.3,2001.0,0.298,11.3
463.0,539.0,5415.0,0.48,0.34,582.0,0.1655,6.4
819.0,873.0,8988.0,0.25,0.41,1431.0,0.244,9.5
1510.0,1548.0,7510.0,0.15,0.47,2025.0,0.4041,16.4
583.0,518.0,8194.0,0.31,0.37,1838.0,0.1697,6.4
418.0,476.0,8960.0,0.44,0.61,1575.0,0.1132,4.3
108.0,67.0,7832.0,0.43,0.29,670.0,0.0923,3.7
1111.0,1176.0,9514.0,0.77,0.18,2330.0,0.2521,9.1
608.0,893.0,6232.0,0.26,0.7,1330.0,0.172,6.6
296.0,236.0,10013.0,0.21,0.46,790.0,0.2003,8.3
736.0,710.0,4754.0,0.17,0.39,669.0,0.2455,9.1
417.0,416.0,8438.0,0.75,0.36,2070.0,0.1119,4.5
436.0,407.0,10231.0,0.18,0.24,1725.0,0.263,10.4
1080.0,1262.0,5769.0,0.66,0.09,1003.0,0.1897,7.4
228.0,245.0,6288.0,0.53,0.64,1566.0,0.1126,4.2
1537.0,1573.0,6138.0,0.29,0.67,2393.0,0.2738,10.6
217.0,245.0,7950.0,0.31,0.13,1486.0,0.114,4.3
391.0,392.0,6890.0,0.34,0.59,1281.0,0.1277,5.4
3098.0,4991.0,4756.0,0.49,0.46,1116.0,0.1805,7.4
1639.0,1677.0,10239.0,0.62,0.15,865.0,0.4245,16.4
719.0,741.0,5433.0,0.65,0.29,2321.0,0.1727,6.9
313.0,243.0,7739.0,0.24,0.25,843.0,0.1519,5.9
436.0,401.0,8164.0,0.81,0.31,609.0,0.1427,5.3
705.0,838.0,4285.0,0.32,0.25,785.0,0.1497,6.0
685.0,561.0,4670.0,0.65,0.18,865.0,0.1889,7.6
619.0,447.0,10802.0,0.28,0.29,1350.0,0.2221,8.5
649.0,652.0,8652.0,0.53,0.41,2319.0,0.1794,7.8
560.0,688.0,4235.0,0.72,0.23,770.0,0.1049,3.9
210.0,211.0,9559.0,0.5,0.7,792.0,0.1247,4.8
440.0,418.0,7560.0,0.77,0.37,1375.0,0.1669,6.4
1383.0,1046.0,4526.0,0.12,0.62,2308.0,0.1511,6.0
223.0,238.0,8765.0,0.3,0.14,2354.0,0.1805,6.8
572.0,631.0,7495.0,0.32,0.16,2402.0,0.3006,11.7
345.0,264.0,5434.0,0.69,0.27,754.0,0.1226,4.5
727.0,862.0,10144.0,0.49,0.58,1911.0,0.1917,8.1
487.0,547.0,6040.0,0.28,0.37,1795.0,0.1806,7.0
2169.0,2570.0,5992.0,0.3,0.59,561.0,0.2973,11.5
998.0,1089.0,5909.0,0.85,0.05,1845.0,0.2479,9.4
233.0,257.0,9372.0,0.33,0.35,1894.0,0.1893,6.8
1138.0,1230.0,8943.0,0.34,0.9,1813.0,0.3226,13.4
358.0,408.0,10322.0,0.1,0.12,931.0,0.3275,13.6
419.0,319.0,5605.0,0.41,0.31,1165.0,0.1909,7.5
855.0,683.0,9505.0,0.31,0.26,1608.0,0.2697,11.5
449.0,402.0,8011.0,0.5,0.29,777.0,0.1991,6.9
1359.0,1332.0,6161.0,0.48,0.07,818.0,0.4369,16.2
358.0,379.0,4248.0,0.27,0.68,1897.0,0.1076,4.1
405.0,426.0,9733.0,0.82,0.23,831.0,0.1507,5.6
393.0,465.0,5687.0,0.43,0.11,533.0,0.1368,5.0
423.0,503.0,8422.0,0.53,0.15,870.0,0.1259,5.0
1603.0,1406.0,7842.0,0.42,0.13,651.0,0.3112,12.3
1100.0,1140.0,4031.0,0.11,0.13,1064.0,0.1827,7.0
2612.0,2300.0,10960.0,0.13,0.3,2021.0,0.6225,24.7
4081.0,3967.0,9700.0,0.57,0.51,2072.0,0.6167,25.0
292.0,306.0,7405.0,0.22,0.5,643.0,0.1502,6.0
704.0,422.0,8762.0,0.28,0.22,1641.0,0.3345,12.7
260.0,373.0,7336.0,0.51,0.32,676.0,0.1379,5.1
357.0,389.0,9212.0,0.59,0.24,874.0,0.1579,6.5
402.0,367.0,4940.0,0.5,0.24,2068.0,0.1266,4.9
286.0,381.0,7124.0,0.66,0.09,2444.0,0.1782,6.9
287.0,272.0,6349.0,0.25,0.18,1043.0,0.1319,5.5
593.0,605.0,7218.0,0.29,0.31,2054.0,0.2652,10.0
251.0,234.0,7153.0,0.32,0.33,1184.0,0.1122,4.4
1305.0,1672.0,5002.0,0.29,0.59,2069.0,0.1999,8.1
319.0,314.0,10835.0,0.11,0.54,1641.0,0.2884,11.4
6296.0,6439.0,4108.0,0.06,0.48,1593.0,0.5545,20.9
464.0,555.0,4071.0,0.66,0.45,2118.0,0.0899,3.3
